AccidentId,Direction,PassengerNumber,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver
201800040659,Decreasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800040660,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040660,Decreasing,0,,Vehicle,RightBack,TurnToLeft
201800040661,Decreasing,0,,Pedestrian,Front,CrossLane
201800040663,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040663,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040664,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040664,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040665,Increasing,0,,Vehicle,LeftSide,TurnToLeft
201800040665,Increasing,0,,Vehicle,RightFront,PassLeft
201800040666,Decreasing,0,Post,Vehicle,RightFront,TurnToLeft
201800040666,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040667,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040667,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040668,Increasing,0,,Vehicle,LeftFront,CrossLane
201800040668,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040669,Increasing,0,,Vehicle,Front,Avoidance
201800040670,Decreasing,0,,Vehicle,Back,Stopped
201800040670,Decreasing,0,,Vehicle,Front,
201800040671,Decreasing,0,,Vehicle,Front,TurnToRight
201800040671,Increasing,0,,Vehicle,RightSide,NoDirectionChange
201800040672,Increasing,0,StreetFurniture,,Front,NoDirectionChange
201800040673,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040673,Decreasing,0,OtherInSidewalkOrShoulder,Vehicle,LeftSide,NoDirectionChange
201800040674,Increasing,0,,Vehicle,LeftFront,Insertion
201800040674,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040676,Decreasing,0,,,Multiple,UTurnInLane
201800040677,Increasing,0,Tree,,Multiple,TurnToRight
201800040678,Increasing,0,,Vehicle,LeftSide,SameDirectionOrLane
201800040678,Unknown,0,,Vehicle,,
201800040680,Decreasing,0,,Vehicle,Front,Stopped
201800040680,Decreasing,0,,Vehicle,Back,Stopped
201800040682,Increasing,0,,Vehicle,RightFront,SwerveToRight
201800040682,Increasing,0,StationaryVehicle,Vehicle,RightSide,PassLeft
201800040684,Decreasing,0,StationaryVehicle,,LeftFront,SwerveToLeft
201800040685,Increasing,0,,Vehicle,Front,Insertion
201800040685,Decreasing,0,Tree,Vehicle,RightSide,NoDirectionChange
201800040686,Increasing,0,,Pedestrian,,NoDirectionChange
201800040687,Increasing,0,StationaryVehicle,Pedestrian,RightFront,PassLeft
201800040688,Decreasing,0,,Pedestrian,Front,TurnToLeft
201800040689,Increasing,0,Tree,,Front,SameDirectionOrLane
201800040691,Increasing,0,,Pedestrian,LeftFront,TurnToLeft
201800040692,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040692,Increasing,0,,Vehicle,Back,Insertion
201800040693,Increasing,0,StationaryVehicle,Vehicle,RightSide,NoDirectionChange
201800040693,Increasing,0,,Vehicle,Front,Stopped
201800040695,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040695,Decreasing,0,,Vehicle,LeftFront,TurnToRight
201800040696,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800040696,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040697,Unknown,0,,Vehicle,LeftFront,
201800040697,Unknown,0,,Vehicle,LeftFront,CrossLane
201800040698,Decreasing,0,,Vehicle,Front,Avoidance
201800040698,Decreasing,0,,Vehicle,Back,Stopped
201800040699,Increasing,0,,Vehicle,Front,CrossLane
201800040699,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800040700,Unknown,0,,Vehicle,Multiple,Insertion
201800040700,Unknown,0,,Vehicle,RightFront,SameDirectionOrLane
201800040701,Unknown,0,,Vehicle,LeftFront,TurnToRight
201800040701,Increasing,0,,Vehicle,RightBack,SameDirectionOrLane
201800040702,Unknown,0,,WildAnimal,RightFront,Stopped
201800040702,Increasing,0,StationaryVehicle,,LeftFront,OpenDoor
201800040703,Increasing,0,BuildingWallOrPier,Pedestrian,RightFront,
201800040704,Decreasing,0,,Vehicle,LeftSide,PassLeft
201800040704,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040705,Unknown,0,,Pedestrian,RightFront,TurnToRight
201800040706,Increasing,0,,,,
201800040707,Decreasing,0,,Pedestrian,RightFront,SameDirectionOrLane
201800040708,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040708,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800040709,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040711,Unknown,0,,Vehicle,LeftBack,Park
201800040711,Unknown,0,,Vehicle,Front,Avoidance
201800040712,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040712,Increasing,0,,Vehicle,LeftSide,SameDirectionOrLane
201800040713,Decreasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040714,Increasing,0,,Pedestrian,Front,SwerveToLeft
201800040715,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040715,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040716,Increasing,0,,Vehicle,Front,PassLeft
201800040716,Increasing,0,,Vehicle,LeftBack,Insertion
201800040717,Unknown,0,,Vehicle,Front,NoDirectionChange
201800040717,Unknown,0,,Vehicle,Front,
201800040718,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040718,Decreasing,0,,Vehicle,Front,TurnToLeft
201800040719,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800040719,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040720,Increasing,0,OtherInSidewalkOrShoulder,Vehicle,LeftFront,CrossLane
201800040720,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040721,Increasing,0,,Pedestrian,RightFront,TurnToRight
201800040722,Increasing,0,Post,,LeftSide,
201800040723,Decreasing,0,,Pedestrian,RightFront,
201800040724,Unknown,0,,Vehicle,Front,NoDirectionChange
201800040724,Unknown,0,,Vehicle,Back,NoDirectionChange
201800040725,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800040725,Unknown,0,,Vehicle,Front,NoDirectionChange
201800040726,Increasing,0,,Vehicle,Front,Insertion
201800040726,Increasing,0,,Vehicle,RightSide,Avoidance
201800040728,Decreasing,0,,Pedestrian,Front,TurnToLeft
201800040729,Unknown,0,,Vehicle,RightFront,CrossLane
201800040729,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800040730,Increasing,0,,Pedestrian,Front,SameDirectionOrLane
201800040731,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040731,Decreasing,0,,,LeftFront,Stopped
201800040731,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040732,Unknown,0,,Vehicle,Front,NoDirectionChange
201800040732,Unknown,0,,Vehicle,Multiple,Stopped
201800040732,Unknown,0,,Vehicle,Back,Stopped
201800040733,Increasing,0,ConcreteBarrier,,RightFront,Avoidance
201800040734,Increasing,0,,Vehicle,RightSide,TurnToLeft
201800040734,Decreasing,0,,Vehicle,Front,Avoidance
201800040735,Unknown,0,,,RightSide,SameDirectionOrLane
201800040736,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800040737,Increasing,0,,Vehicle,LeftFront,PassLeft
201800040737,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040737,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800040738,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800040739,Increasing,0,,Vehicle,Front,TurnToLeft
201800040739,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040740,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800040740,Increasing,0,,Vehicle,RightSide,NoDirectionChange
201800040741,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040741,Increasing,0,,Other,Back,SameDirectionOrLane
201800040742,Increasing,0,OtherInSidewalkOrShoulder,,LeftFront,SwerveToRight
201800040743,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040743,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040744,Increasing,0,,Vehicle,LeftFront,TurnToRight
201800040744,Decreasing,0,,Vehicle,LeftSide,PassLeft
201800040745,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040745,Increasing,0,,Vehicle,Back,Stopped
201800040746,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040746,Increasing,0,,Vehicle,LeftFront,ChangeToLeftLane
201800040747,Decreasing,0,,Vehicle,RightFront,TurnToRight
201800040747,Decreasing,0,MetallicBarrier,Vehicle,LeftFront,NoDirectionChange
201800040748,Increasing,0,,Vehicle,Front,Avoidance
201800040748,Increasing,0,,Other,LeftBack,Stopped
201800040749,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040749,Decreasing,0,,Vehicle,Front,WrongWay
201800040750,Unknown,0,,Vehicle,RightFront,SameDirectionOrLane
201800040750,Unknown,0,BuildingWallOrPier,,Front,TurnToLeft
201800040751,Decreasing,0,Post,Vehicle,LeftFront,NoDirectionChange
201800040751,Increasing,0,OtherInLane,Vehicle,RightFront,TurnToLeft
201800040752,Increasing,0,ConcreteBarrier,,,TurnToLeft
201800040752,Increasing,0,,,Front,NoDirectionChange
201800040753,Increasing,0,StreetFurniture,,RightFront,NoDirectionChange
201800040754,Increasing,0,,Vehicle,Front,
201800040754,Decreasing,0,,Vehicle,LeftSide,
201800040755,Increasing,0,,Pedestrian,RightFront,TurnToRight
201800040756,Increasing,0,,Vehicle,LeftFront,Insertion
201800040756,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040757,Unknown,0,,Vehicle,LeftFront,SameDirectionOrLane
201800040757,Decreasing,0,,Vehicle,LeftSide,SameDirectionOrLane
201800040758,Increasing,0,,Vehicle,LeftFront,ChangeToLeftLane
201800040758,Increasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800040759,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800040760,Decreasing,0,StationaryVehicle,Pedestrian,RightFront,SwerveToLeft
201800040761,Increasing,0,,Vehicle,RightSide,PassLeft
201800040761,Increasing,0,,Vehicle,RightSide,TurnToLeft
201800040762,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040762,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040763,Decreasing,0,,Pedestrian,Front,TurnToLeft
201800040764,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040764,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040765,Decreasing,0,StationaryVehicle,,RightSide,PassRight
201800040765,Decreasing,0,,Vehicle,RightBack,NoDirectionChange
201800040767,Decreasing,0,Tree,Other,Front,Avoidance
201800040768,Decreasing,0,,Vehicle,RightBack,ChangeToLeftLane
201800040768,Increasing,0,,Vehicle,Front,Avoidance
201800040769,Unknown,0,,Pedestrian,LeftFront,NoDirectionChange
201800040770,Decreasing,0,OtherInSidewalkOrShoulder,,Front,NoDirectionChange
201800040771,Decreasing,0,,Pedestrian,Front,SameDirectionOrLane
201800040772,Unknown,0,,Pedestrian,Back,Park
201800040773,Increasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800040774,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800040774,Increasing,0,,,,
201800040775,Decreasing,0,,Vehicle,RightSide,TurnToLeft
201800040775,Increasing,0,,Vehicle,Front,PassRight
201800040776,Increasing,0,,Pedestrian,Back,Reverse
201800040777,Decreasing,0,,Vehicle,LeftFront,Park
201800040777,Decreasing,0,,Vehicle,Front,Avoidance
201800040778,Increasing,0,,Pedestrian,Front,PassLeft
201800040779,Unknown,0,,Vehicle,Front,CrossLane
201800040779,Decreasing,0,,Vehicle,RightSide,SameDirectionOrLane
201800040780,Increasing,0,,Vehicle,Front,CrossLane
201800040780,Decreasing,0,,Vehicle,LeftSide,CrossLane
201800040782,Increasing,0,,Vehicle,Back,
201800040782,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800040783,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800040784,Decreasing,0,,Vehicle,RightFront,Insertion
201800040784,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040785,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800040785,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040786,Increasing,0,,Vehicle,RightFront,TurnToRight
201800040786,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040787,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800040787,Decreasing,0,,Vehicle,RightFront,SwerveToRight
201800040788,Unknown,0,,Pedestrian,Back,Reverse
201800040789,,0,,Pedestrian,,
201800040790,Increasing,0,,Pedestrian,Front,TurnToRight
201800040791,Increasing,0,,Pedestrian,LeftFront,SwerveToLeft
201800040792,Increasing,0,,Pedestrian,RightFront,
201800040793,Increasing,0,,Vehicle,Front,TurnToLeft
201800040793,,0,,,,
201800040793,Decreasing,0,,Vehicle,Front,PassRight
201800040794,Increasing,0,,Pedestrian,Front,TurnToLeft
201800040795,Decreasing,0,,Pedestrian,LeftBack,Reverse
201800040796,Unknown,0,,Vehicle,,BetweenLanes
201800040796,Unknown,0,,,LeftBack,NoDirectionChange
201800040798,Increasing,0,StreetFurniture,,Multiple,Avoidance
201800040799,Increasing,0,ExitLaneWithoutObstacle,,LeftFront,TurnToLeft
201800040799,Decreasing,0,ExitLaneWithoutObstacle,,LeftBack,CrossLane
201800040800,Decreasing,0,,Vehicle,Front,Avoidance
201800040800,Increasing,0,,Vehicle,Front,Avoidance
201800040801,Increasing,0,,Pedestrian,RightFront,TurnToRight
201800040802,Increasing,0,,Vehicle,RightFront,CrossLane
201800040802,Increasing,0,,Vehicle,RightBack,CrossLane
201800040803,Increasing,0,ConcreteBarrier,,RightFront,BusLaneSameDirection
201800040804,Increasing,0,OtherBarrier,,LeftFront,SameDirectionOrLane
201800040805,Increasing,0,,Vehicle,Back,Stopped
201800040805,Increasing,0,,Vehicle,Front,Insertion
201800040807,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040807,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800040808,Increasing,0,,Vehicle,Front,Insertion
201800040808,Increasing,0,,Vehicle,LeftBack,Park
201800040809,Decreasing,0,,Pedestrian,Back,OpenDoor
201800040810,Increasing,0,,Vehicle,RightSide,TurnToLeft
201800040810,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040811,Decreasing,0,Post,,Front,TurnToRight
201800040812,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040812,Decreasing,0,,Vehicle,Front,WrongWay
201800040814,Increasing,0,,Vehicle,Back,Stopped
201800040814,Increasing,0,OtherInLane,Vehicle,Front,Stopped
201800040815,Decreasing,0,Parapet,,Front,TurnToLeft
201800040817,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040817,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800040818,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800040819,Decreasing,0,,Pedestrian,RightBack,Park
201800040820,Increasing,0,Tree,,Front,NoDirectionChange
201800040821,Decreasing,0,Post,,Front,SwerveToLeft
201800040822,Increasing,0,StationaryVehicle,,RightFront,TurnToLeft
201800040823,Increasing,0,,Pedestrian,Front,TurnToRight
201800040824,Increasing,0,StationaryVehicle,,Front,SameDirectionOrLane
201800040825,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800040825,Increasing,0,,Vehicle,Back,NoDirectionChange
201800040826,Increasing,0,,Pedestrian,Front,Avoidance
201800040827,Increasing,0,,Vehicle,Front,Stopped
201800040827,Increasing,0,,Vehicle,Back,Stopped
201800040828,Increasing,0,Tree,,LeftFront,CrossLane
201800040828,Increasing,0,,Vehicle,LeftFront,CrossLane
201800040829,Increasing,0,,Pedestrian,RightSide,PassLeft
201800040830,Decreasing,0,StationaryVehicle,,RightFront,SameDirectionOrLane
201800040831,Decreasing,0,,Vehicle,Front,CrossLane
201800040831,Increasing,0,,Vehicle,RightSide,NoDirectionChange
201800040832,Increasing,0,,Vehicle,LeftBack,UTurnInLane
201800040832,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040833,Decreasing,0,,Vehicle,LeftFront,Insertion
201800040833,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040834,Increasing,0,,Vehicle,RightBack,SameDirectionOrLane
201800040836,Increasing,0,,Vehicle,LeftFront,Insertion
201800040836,Increasing,0,,Vehicle,Front,Avoidance
201800040837,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040837,Unknown,0,,Vehicle,,
201800040838,Decreasing,0,,Pedestrian,Front,SameDirectionOrLane
201800040839,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040840,Increasing,1,,Pedestrian,Front,SameDirectionOrLane
201800040841,Increasing,0,,Pedestrian,Back,UTurnInLane
201800040842,Increasing,1,,Pedestrian,RightSide,SameDirectionOrLane
201800040843,Increasing,0,,Vehicle,RightFront,ChangeToRightLane
201800040843,Increasing,0,,Vehicle,LeftFront,SameDirectionOrLane
201800040844,Decreasing,0,,Pedestrian,LeftFront,Insertion
201800040845,Increasing,0,,Vehicle,Front,Avoidance
201800040845,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040845,Increasing,0,,Other,,ChangeToLeftLane
201800040846,Increasing,0,,Pedestrian,Front,
201800040847,Increasing,0,Post,,Front,
201800040848,Decreasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040849,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040849,Unknown,0,,Vehicle,,
201800040851,Increasing,0,,Vehicle,Front,UTurnInLane
201800040851,Decreasing,0,,Vehicle,LeftSide,PassLeft
201800040852,Decreasing,0,,Pedestrian,RightFront,
201800040853,Increasing,0,OtherInLane,,RightFront,NoDirectionChange
201800040854,Increasing,0,Post,,,Avoidance
201800040855,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040855,Increasing,0,,Vehicle,Front,TurnToRight
201800040856,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040856,Increasing,0,,Vehicle,LeftBack,NoDirectionChange
201800040857,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040857,Decreasing,0,Post,Vehicle,RightSide,SameDirectionOrLane
201800040858,Increasing,0,,Vehicle,Front,PassLeft
201800040858,Increasing,0,,Vehicle,LeftSide,TurnToLeft
201800040859,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040860,Increasing,1,,Vehicle,LeftBack,ChangeToLeftLane
201800040860,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040861,Increasing,0,,Pedestrian,Front,CrossLane
201800040862,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040862,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800040863,Decreasing,0,,Vehicle,Front,WrongWay
201800040863,Increasing,0,,Vehicle,LeftSide,CrossLane
201800040864,Increasing,0,,Pedestrian,Front,TurnToLeft
201800040865,Increasing,0,Post,,Front,NoDirectionChange
201800040867,Decreasing,0,,Vehicle,LeftFront,SameDirectionOrLane
201800040867,Decreasing,0,,Other,Back,Stopped
201800040870,Increasing,0,,Vehicle,RightBack,NoDirectionChange
201800040870,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040871,Decreasing,0,BuildingWallOrPier,Vehicle,RightFront,Insertion
201800040871,Unknown,0,,Vehicle,,
201800040872,Increasing,0,,Pedestrian,Front,CrossLane
201800040873,Decreasing,0,,Vehicle,LeftBack,TurnToLeft
201800040873,Decreasing,0,,Vehicle,RightFront,WrongWay
201800040874,Increasing,0,,Vehicle,RightSide,NoDirectionChange
201800040874,Increasing,0,,Vehicle,LeftFront,Park
201800040875,Increasing,0,Post,,Front,NoDirectionChange
201800040876,Decreasing,0,,Vehicle,RightFront,TurnToLeft
201800040876,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040877,Increasing,0,,Vehicle,LeftSide,CrossLane
201800040877,Increasing,0,,Vehicle,LeftSide,Insertion
201800040878,Increasing,0,,Pedestrian,LeftFront,
201800040879,Unknown,0,,Pedestrian,RightFront,
201800040880,Increasing,0,StationaryVehicle,Pedestrian,Back,Park
201800040881,Increasing,0,,Pedestrian,RightBack,SameDirectionOrLane
201800040882,Decreasing,0,,Pedestrian,LeftSide,SwerveToRight
201800040883,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040883,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800040884,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800040884,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040885,Increasing,0,,Pedestrian,Front,SameDirectionOrLane
201800040886,Decreasing,0,,Vehicle,Front,WrongWay
201800040886,Decreasing,0,,Vehicle,LeftBack,UTurnInLane
201800040887,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800040887,Increasing,0,,Vehicle,LeftBack,SameDirectionOrLane
201800040887,Increasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800040888,Increasing,0,,Pedestrian,RightFront,ChangeToLeftLane
201800040889,Increasing,0,Parapet,,RightFront,Avoidance
201800040890,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040891,Increasing,0,SideWalkEdge,,Front,SwerveToLeft
201800040892,Increasing,0,,Pedestrian,LeftBack,Stopped
201800040892,Increasing,0,,Pedestrian,,PassLeft
201800040893,Decreasing,0,,Pedestrian,,
201800040894,Increasing,0,,Pedestrian,Back,Park
201800040895,Increasing,0,,Pedestrian,RightFront,
201800040896,Decreasing,0,,Vehicle,RightSide,NoDirectionChange
201800040896,Decreasing,0,,Vehicle,LeftFront,Insertion
201800040897,Increasing,0,StationaryVehicle,Pedestrian,Front,SameDirectionOrLane
201800040898,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800040899,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040899,Decreasing,0,Post,Vehicle,RightSide,WrongWay
201800040900,Increasing,0,,Vehicle,RightFront,CrossLane
201800040900,Decreasing,0,,Vehicle,LeftSide,Avoidance
201800040901,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800040902,Increasing,0,,Vehicle,RightFront,SwerveToLeft
201800040902,Increasing,0,,Vehicle,LeftBack,TurnToLeft
201800040903,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040904,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040904,Increasing,0,,Vehicle,LeftBack,TurnToLeft
201800040905,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800040905,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800040906,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800040906,Unknown,0,,Vehicle,LeftSide,CrossLane
201800040907,Decreasing,0,,Other,Front,UTurnInLane
201800040907,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040908,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040910,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040910,Increasing,0,,Vehicle,RightBack,SameDirectionOrLane
201800040911,Increasing,0,,Vehicle,LeftBack,
201800040911,Unknown,0,,Vehicle,Front,NoDirectionChange
201800040912,Increasing,0,,Vehicle,LeftSide,SameDirectionOrLane
201800040912,Decreasing,0,,Vehicle,Front,TurnToLeft
201800040913,Increasing,0,SideWalkEdge,Vehicle,Front,NoDirectionChange
201800040913,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800040914,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800040915,Increasing,0,,Vehicle,LeftFront,Parked
201800040915,Increasing,0,StationaryVehicle,,RightBack,SameDirectionOrLane
201800040916,Unknown,0,ConcreteBarrier,Vehicle,LeftFront,SameDirectionOrLane
201800040916,Unknown,0,ConcreteBarrier,Vehicle,RightFront,SameDirectionOrLane
201800040917,Unknown,0,,Pedestrian,,
201800040918,Decreasing,0,,Vehicle,LeftBack,ChangeToLeftLane
201800040918,Decreasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800040919,Unknown,0,,Pedestrian,RightFront,
201800040920,Increasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800040920,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800040921,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040921,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040922,Unknown,0,,Vehicle,Front,NoDirectionChange
201800040922,Unknown,0,,Vehicle,,UTurnInLane
201800040923,Unknown,0,,Vehicle,RightSide,TurnToLeft
201800040923,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800040924,Unknown,0,,Vehicle,LeftFront,SwerveToLeft
201800040924,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800040925,Increasing,0,,,,Avoidance
201800040926,Decreasing,0,ConcreteBarrier,,Front,
201800040927,Decreasing,0,,Pedestrian,Back,Reverse
201800040928,Increasing,0,,Vehicle,LeftFront,PassLeft
201800040928,Increasing,0,,Vehicle,LeftFront,SameDirectionOrLane
201800040928,Increasing,0,,Vehicle,LeftSide,SameDirectionOrLane
201800040929,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040929,Decreasing,0,,Vehicle,Back,NoDirectionChange
201800040930,Increasing,0,,Vehicle,Front,BetweenLanes
201800040930,Increasing,0,,Vehicle,RightBack,SameDirectionOrLane
201800040930,Decreasing,0,,Vehicle,LeftFront,
201800040931,Decreasing,0,StationaryVehicle,Pedestrian,RightFront,Insertion
201800040932,Decreasing,0,StationaryVehicle,,Front,TurnToRight
201800040932,Decreasing,0,StationaryVehicle,Vehicle,Back,
201800040933,Increasing,0,,Vehicle,RightFront,CrossStrip
201800040933,Unknown,0,,Vehicle,LeftFront,Avoidance
201800040934,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800040934,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040935,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800040935,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040936,Increasing,0,,Vehicle,RightSide,PassLeft
201800040936,Decreasing,0,,Vehicle,LeftFront,SameDirectionOrLane
201800040937,Decreasing,0,,Pedestrian,RightFront,NoDirectionChange
201800040938,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800040938,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040939,Increasing,0,,Vehicle,Front,
201800040940,Decreasing,0,,Vehicle,RightSide,ChangeToRightLane
201800040940,Decreasing,0,,Vehicle,Front,
201800040941,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040941,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040942,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040942,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040943,Unknown,0,,Pedestrian,Front,Avoidance
201800040944,Increasing,0,,Pedestrian,Front,TurnToLeft
201800040945,Increasing,0,,WildAnimal,LeftFront,NoDirectionChange
201800040945,Unknown,0,,Vehicle,RightSide,CrossLane
201800040946,Increasing,0,,Vehicle,RightSide,
201800040946,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800040948,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040948,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800040949,Increasing,0,,Vehicle,Multiple,PassRight
201800040949,Increasing,0,,Vehicle,RightBack,NoDirectionChange
201800040949,Increasing,0,,Vehicle,Back,NoDirectionChange
201800040950,Decreasing,0,,Vehicle,RightFront,ChangeToRightLane
201800040950,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800040951,Decreasing,0,,Vehicle,LeftFront,
201800040951,Increasing,0,,Vehicle,Front,
201800040952,Increasing,0,,Vehicle,RightFront,
201800040952,Decreasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800040953,Unknown,0,,Pedestrian,,TurnToRight
201800040954,Increasing,0,,Vehicle,Front,NoDirectionChange
