AccidentId,RoadType,RoadNumber,RoadSecNumber,RoadLetter,Circulation,LaneNumber,SpecialLane,Slope,RoadMarkerId,RoadMarkerDistance,Layout,StripWidth,LaneWidth,SurfaceCondition,Infrastructure,Localization,SchoolNear
201800040932,Communal,,,,Unknown,2.0,0,Flat,,,Straight,,,Normal,Unknown,Shoulder,0.0
201800040933,National,4100,,,OneWay,4.0,0,BottomHill,,,Straight,,,,Unknown,Shoulder,0.0
201800040934,Communal,,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800040935,Communal,,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040936,Departamental,9310,,,TwoWay,3.0,0,Uphill,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800040937,Communal,,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040938,Communal,,,,OneWay,2.0,0,Flat,0.0,1.0,,,,Normal,Unknown,Shoulder,0.0
201800040939,Communal,,,,DividedHighway,1.0,0,Flat,0.0,1.0,Straight,,,Normal,Intersection,Lane,0.0
201800040940,Departamental,290,,,OneWay,2.0,0,Flat,5.0,0.0,,,,,Unknown,Shoulder,0.0
201800040941,Communal,,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Unknown,Unknown,Shoulder,0.0
201800040942,Communal,,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Normal,Bridge,Shoulder,0.0
201800040943,Departamental,290,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Lane,0.0
201800040944,Communal,,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040945,National,10,,,OneWay,2.0,0,Flat,,,Straight,,,Normal,Intersection,Shoulder,0.0
201800040946,Communal,,,,TwoWay,4.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040948,Communal,,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040949,Communal,,,,TwoWay,4.0,SeparatedBike,Flat,,,Straight,,,Normal,Unknown,Shoulder,0.0
201800040950,Communal,,,,OneWay,3.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040951,Communal,,,,OneWay,0.0,0,Flat,12.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800040952,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040953,Communal,,,,Unknown,2.0,0,Flat,52.0,415.0,Straight,,,Normal,Unknown,Lane,0.0
201800040954,Communal,,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040955,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040958,Other,,,,TwoWay,1.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040959,National,10,,,OneWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Shoulder,0.0
201800040960,Communal,,,,TwoWay,1.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040961,Communal,,,,TwoWay,2.0,0,Flat,0.0,1.0,Unknown,,,Normal,Unknown,Lane,0.0
201800040962,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800040963,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040965,Departamental,270,,,TwoWay,3.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800040966,National,10,,,OneWay,4.0,0,Flat,,,Straight,,,,Unknown,Shoulder,0.0
201800040967,Communal,,,,TwoWay,6.0,0,Flat,0.0,1.0,Straight,,,Normal,Intersection,Lane,0.0
201800040968,Communal,,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040969,Communal,,,,OneWay,2.0,0,Flat,0.0,1.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800040970,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800040971,National,,,,DividedHighway,6.0,Reserved,Flat,0.0,1.0,Straight,,,,Unknown,Lane,0.0
201800040972,Communal,,,,DividedHighway,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,EmergencyShoulder,0.0
201800040973,Departamental,10,,,OneWay,0.0,0,Flat,0.0,1.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800040974,Departamental,290,,,OneWay,2.0,0,Flat,,,Straight,,,Wet,Tunnel,Shoulder,0.0
201800040975,Communal,,,,DividedHighway,4.0,0,Flat,0.0,1.0,,,,Wet,Railroad,Shoulder,0.0
201800040976,National,10,,,TwoWay,4.0,0,Flat,,,Straight,,,Normal,,Lane,0.0
201800040977,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800040978,Communal,,,,OneWay,2.0,0,Flat,0.0,1.0,Straight,,,Normal,,Lane,0.0
201800040979,Communal,,,,TwoWay,4.0,Reserved,Flat,0.0,1.0,Straight,,,Wet,PedestrianZone,Shoulder,0.0
201800040980,Communal,,,,TwoWay,4.0,Reserved,Flat,0.0,1.0,Straight,,,Normal,Bridge,Lane,0.0
201800040981,Departamental,4100,,,TwoWay,3.0,0,Flat,,,Straight,,,Wet,Intersection,Lane,0.0
201800040982,National,10,,,TwoWay,4.0,0,Uphill,,,Straight,,,Wet,Unknown,Lane,0.0
201800040983,Communal,,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800040984,National,2140,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040985,Communal,,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800040986,Communal,,,,TwoWay,2.0,0,Uphill,0.0,1.0,RightCurve,,,Normal,Bridge,Shoulder,0.0
201800040987,Communal,,,,OneWay,3.0,0,Flat,0.0,1.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800040988,Departamental,10,2.0,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Wet,Unknown,Lane,0.0
201800040989,Communal,,,,DividedHighway,2.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800040990,Communal,,,,TwoWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800040992,Communal,,,,Unknown,3.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Lane,0.0
201800040993,Departamental,300,,,OneWay,1.0,0,Flat,0.0,1.0,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800040994,National,10,,,OneWay,5.0,0,Flat,0.0,1.0,Unknown,,,Wet,Tunnel,Lane,0.0
201800040995,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800040996,Departamental,200,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Lane,0.0
201800040997,Departamental,290,,,VariableWayNumber,6.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800040998,National,4100,,,TwoWay,4.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800040999,Departamental,220,,,OneWay,2.0,0,Flat,,,Straight,0.0,30.0,Wet,Unknown,Lane,99.0
201800041000,Communal,00,,,TwoWay,1.0,0,Flat,,,,0.0,60.0,Normal,PedestrianZone,Lane,99.0
201800041001,Communal,00,,,OneWay,0.0,0,Flat,,,Unknown,0.0,0.0,Normal,Unknown,Unknown,3.0
201800041002,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041003,Communal,00,,,Unknown,1.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041004,Communal,00,,,OneWay,1.0,0,Flat,,,Straight,0.0,0.0,Wet,Unknown,Lane,99.0
201800041005,Communal,00,,,Unknown,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041006,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Unknown,Unknown,Lane,0.0
201800041007,Communal,00,,,TwoWay,4.0,Reserved,Flat,,,Straight,20.0,120.0,Normal,,Lane,99.0
201800041008,Communal,00,,,TwoWay,2.0,0,Flat,,,Unknown,20.0,120.0,Normal,Intersection,Lane,99.0
201800041009,Communal,00,,,TwoWay,2.0,0,Flat,30.0,0.0,Unknown,0.0,20.0,Normal,Unknown,Lane,0.0
201800041010,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,25.0,125.0,Wet,Unknown,Lane,99.0
201800041011,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,125.0,125.0,Wet,Intersection,Lane,99.0
201800041012,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,50.0,Normal,Unknown,Lane,0.0
201800041014,Communal,00,,,DividedHighway,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041015,Communal,00,,,TwoWay,4.0,0,Flat,,,Straight,0.0,50.0,Normal,Unknown,Lane,0.0
201800041016,Communal,00,,,Unknown,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041018,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Wet,Unknown,Lane,0.0
201800041019,Communal,00,,,DividedHighway,1.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041020,Communal,00,,,Unknown,2.0,0,Flat,,,Unknown,0.0,0.0,Normal,,Lane,0.0
201800041022,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,20.0,50.0,,Unknown,Lane,99.0
201800041023,Communal,00,,,TwoWay,1.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,3.0
201800041024,Communal,00,,,TwoWay,2.0,0,Flat,,,LeftCurve,0.0,40.0,Normal,Unknown,Lane,99.0
201800041025,Communal,00,,,TwoWay,0.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,99.0
201800041026,Communal,00,,,OneWay,1.0,0,Flat,,,,0.0,0.0,Normal,Unknown,Lane,0.0
201800041027,Departamental,200,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041030,Communal,00,,,Unknown,1.0,0,Unknown,,,Unknown,0.0,0.0,Wet,Unknown,Lane,99.0
201800041031,Departamental,140,,,TwoWay,2.0,0,Flat,,,Straight,100.0,100.0,Normal,Unknown,Lane,0.0
201800041032,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,99.0
201800041034,Departamental,220,,,TwoWay,2.0,0,Flat,,,,100.0,100.0,Normal,Unknown,Lane,0.0
201800041035,Communal,00,,,Unknown,1.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041037,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041038,Communal,00,,,OneWay,1.0,0,Flat,,,Unknown,100.0,100.0,Normal,Unknown,Unknown,0.0
201800041040,Departamental,140,,,,,,,,,,,,,,,
201800041041,Communal,00,,,TwoWay,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041042,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800041043,Departamental,140,,,DividedHighway,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041044,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,40.0,Normal,Unknown,Lane,99.0
201800041045,Communal,00,,,Unknown,0.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,3.0
201800041046,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800041047,Communal,,,,TwoWay,4.0,SeparatedBike,Flat,0.0,0.0,,,,Normal,Unknown,Lane,0.0
201800041048,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041049,Departamental,4100,,,OneWay,1.0,0,Flat,,,Straight,,,Normal,Unknown,Shoulder,0.0
201800041050,Communal,,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041051,Communal,,,,OneWay,3.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800041052,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800041056,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800041057,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041058,Communal,,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Normal,PedestrianZone,Shoulder,0.0
201800041059,Communal,,,,DividedHighway,2.0,0,Uphill,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041060,Departamental,140,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041062,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041064,Communal,,,,Unknown,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041065,Communal,,,,Unknown,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041066,Departamental,1110,,,TwoWay,4.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Lane,0.0
201800041068,Communal,,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041070,Communal,,,,Unknown,2.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800041071,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041072,Communal,,,,Unknown,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041073,Communal,,,,TwoWay,1.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800041074,Departamental,4100,,,TwoWay,2.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041075,Communal,,,,,,,,,,,,,Normal,Intersection,,
201800041076,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041077,Communal,,,,Unknown,2.0,0,Flat,0.0,0.0,,,,Wet,Unknown,Lane,0.0
201800041078,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041079,National,4100,,,DividedHighway,4.0,0,Flat,,,,,,Wet,Unknown,Lane,0.0
201800041081,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Wet,Unknown,Lane,0.0
201800041082,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Bridge,Lane,99.0
201800041083,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Wet,Unknown,Lane,3.0
201800041084,Communal,00,,,OneWay,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041085,Communal,00,,,TwoWay,2.0,0,Flat,,,Unknown,0.0,0.0,Wet,Unknown,Lane,3.0
201800041086,Communal,00,,,Unknown,0.0,0,Flat,,,Unknown,0.0,0.0,Normal,Unknown,Lane,99.0
201800041087,Communal,00,,,TwoWay,1.0,0,Flat,,,Unknown,0.0,0.0,,Unknown,Lane,99.0
201800041088,Other,00,,,TwoWay,1.0,0,Flat,,,Unknown,0.0,0.0,Normal,Unknown,Lane,99.0
201800041089,Other,00,,,Unknown,1.0,0,Flat,,,Unknown,0.0,0.0,Normal,Unknown,Unknown,99.0
201800041090,Communal,00,,,Unknown,1.0,0,Flat,,,Straight,0.0,0.0,Wet,Unknown,Unknown,0.0
201800041091,Communal,00,,,TwoWay,1.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,3.0
201800041092,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Intersection,Lane,99.0
201800041093,Departamental,00,,,TwoWay,2.0,0,Uphill,,,Unknown,80.0,80.0,Normal,Unknown,Lane,0.0
201800041094,Communal,00,,,TwoWay,1.0,0,Flat,,,Unknown,0.0,0.0,Normal,Unknown,Lane,0.0
201800041095,Communal,00,,,TwoWay,2.0,0,Flat,,,Unknown,0.0,0.0,Wet,Unknown,Lane,3.0
201800041096,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041097,Communal,00,,,TwoWay,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,3.0
201800041098,Communal,00,,,TwoWay,2.0,0,BottomHill,,,Straight,0.0,70.0,Normal,Unknown,Lane,0.0
201800041099,National,3700,,,DividedHighway,4.0,0,Unknown,,,Unknown,15.0,120.0,Normal,Unknown,Lane,99.0
201800041100,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041101,Communal,,,,TwoWay,2.0,Bike,Flat,0.0,0.0,Straight,,,Puddles,Unknown,Lane,0.0
201800041102,Communal,,,,Unknown,1.0,0,Flat,0.0,0.0,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800041103,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041104,Communal,,,,TwoWay,0.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041105,Communal,,,,OneWay,0.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041106,Communal,,,,OneWay,2.0,0,Flat,48.0,900.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041107,Communal,,,,Unknown,5.0,0,BottomHill,0.0,0.0,LeftCurve,,,Wet,Unknown,Shoulder,0.0
201800041108,Communal,,,,Unknown,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041109,Communal,,,,TwoWay,3.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800041110,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041111,National,3700,,,Unknown,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Intersection,Lane,0.0
201800041112,Communal,,,,TwoWay,1.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Lane,0.0
201800041114,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Wet,Unknown,Lane,0.0
201800041115,National,3010,,,TwoWay,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800041116,Departamental,9310,,N,OneWay,2.0,0,Flat,,,Straight,70.0,60.0,Wet,Unknown,Lane,99.0
201800041117,Communal,00,,,DividedHighway,0.0,0,Uphill,,,Straight,0.0,0.0,Wet,Unknown,Lane,99.0
201800041119,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,60.0,Wet,Unknown,Lane,99.0
201800041120,Communal,00,,,OneWay,3.0,Reserved,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041121,Departamental,290,,,TwoWay,4.0,Reserved,Flat,,,Straight,0.0,0.0,Wet,Unknown,Lane,0.0
201800041122,Communal,00,,,OneWay,1.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Unknown,0.0
201800041123,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Wet,Unknown,Lane,0.0
201800041124,Departamental,140,,,TwoWay,4.0,0,Flat,,,Straight,0.0,0.0,Wet,Unknown,Lane,0.0
201800041125,Departamental,280,,,TwoWay,2.0,0,Flat,,,Straight,0.0,60.0,Normal,Unknown,Lane,99.0
201800041126,National,3010,,,TwoWay,3.0,0,Flat,,,LeftCurve,0.0,0.0,Normal,Unknown,Lane,3.0
201800041127,Communal,00,,,TwoWay,3.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041129,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,60.0,Normal,Unknown,Unknown,3.0
201800041130,Communal,00,,,TwoWay,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Sidewalk,3.0
201800041131,National,3010,,,OneWay,3.0,0,Flat,,,Straight,0.0,100.0,Wet,Intersection,Lane,99.0
201800041132,Communal,00,,,TwoWay,0.0,0,Flat,,,Unknown,0.0,0.0,Normal,PedestrianZone,Lane,3.0
201800041133,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Unknown,Unknown,Lane,0.0
201800041136,Communal,00,,,DividedHighway,2.0,0,Flat,,,Straight,0.0,60.0,Normal,Unknown,Lane,0.0
201800041137,Communal,00,,,OneWay,4.0,0,Flat,,,Straight,50.0,50.0,Normal,Unknown,Lane,99.0
201800041139,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,60.0,Normal,Unknown,Lane,0.0
201800041140,Other,00,,,TwoWay,0.0,Reserved,Flat,,,Straight,0.0,0.0,Normal,Railroad,Unknown,99.0
201800041141,Communal,00,,,TwoWay,2.0,0,Uphill,,,Straight,25.0,25.0,Wet,Bridge,Lane,99.0
201800041142,Departamental,290,,,TwoWay,4.0,0,Flat,,,Straight,0.0,100.0,,Unknown,Lane,99.0
201800041143,Communal,00,,,TwoWay,1.0,0,Flat,,,Unknown,20.0,20.0,Normal,Unknown,Sidewalk,0.0
201800041144,Communal,00,,,TwoWay,2.0,0,Flat,,,LeftCurve,0.0,0.0,,Unknown,Lane,99.0
201800041145,Communal,00,,,TwoWay,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800041146,Communal,00,,,OneWay,1.0,0,Flat,,,Straight,0.0,20.0,Normal,Unknown,Lane,99.0
201800041147,National,3280,,,TwoWay,4.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800041148,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Intersection,Lane,99.0
201800041149,Departamental,290,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041150,Communal,00,,,TwoWay,2.0,0,Flat,,,Unknown,0.0,0.0,Normal,Unknown,Lane,0.0
201800041151,Communal,00,,,OneWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,3.0
201800041152,National,10,,,TwoWay,4.0,Reserved,Flat,0.0,304.0,Straight,50.0,23.0,Normal,,Lane,99.0
201800041153,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,23.0,Normal,Unknown,Lane,0.0
201800041154,Communal,00,,,TwoWay,0.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,0.0
201800041155,Communal,00,,,OneWay,1.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041157,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041158,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041159,Departamental,290,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041160,Departamental,250,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041161,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800041162,National,10,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Lane,0.0
201800041163,Communal,,,,OneWay,2.0,0,Flat,200.0,0.0,RightCurve,,,Normal,Intersection,Shoulder,0.0
201800041164,Communal,,,,OneWay,3.0,Reserved,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800041165,Communal,,,,OneWay,3.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041166,Other,,,,TwoWay,2.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Railroad,Lane,0.0
201800041167,National,3010,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Normal,,Lane,0.0
201800041168,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800041169,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800041170,Departamental,250,,,OneWay,3.0,SeparatedBike,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041171,National,3010,,,TwoWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,,Lane,0.0
201800041172,Communal,,,,OneWay,1.0,SeparatedBike,Flat,0.0,0.0,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800041173,National,140,,,OneWay,4.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800041174,National,3010,,,OneWay,3.0,Reserved,Flat,,,Straight,,,Normal,Unknown,Shoulder,0.0
201800041175,Other,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041176,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Lane,0.0
201800041177,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800041179,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800041180,National,10,,,OneWay,2.0,0,Uphill,,,Straight,,,Normal,Unknown,Lane,0.0
201800041181,Other,,,,Unknown,0.0,0,Flat,11.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800041182,Communal,00,,,TwoWay,2.0,0,Flat,,,RightCurve,0.0,30.0,Wet,,Shoulder,99.0
201800041183,Communal,00,,,OneWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800041184,Communal,00,,,OneWay,2.0,0,Flat,,,,20.0,30.0,Normal,Unknown,Lane,0.0
201800041185,Departamental,1150,,,TwoWay,2.0,0,Flat,,,,0.0,60.0,Normal,Unknown,Lane,0.0
201800041186,Communal,00,,,OneWay,2.0,0,Flat,,,Straight,0.0,0.0,Wet,Unknown,Lane,99.0
201800041187,Communal,00,,,OneWay,1.0,0,Flat,,,,50.0,90.0,Wet,Unknown,Lane,99.0
201800041188,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,60.0,Normal,Unknown,Lane,0.0
201800041189,Communal,00,,,TwoWay,3.0,0,Uphill,,,Unknown,0.0,0.0,Normal,Unknown,Lane,99.0
201800041190,Communal,00,,,TwoWay,2.0,0,Unknown,,,Unknown,0.0,0.0,Normal,Unknown,Lane,3.0
201800041191,Communal,00,,,DividedHighway,6.0,0,Flat,,,Straight,30.0,270.0,Normal,Unknown,Lane,99.0
201800041192,Highway,1040,,,OneWay,3.0,0,Flat,,,LeftCurve,0.0,75.0,Wet,Interchange,Lane,99.0
201800041195,Communal,00,,,TwoWay,4.0,0,Flat,,,Straight,0.0,80.0,Wet,Railroad,Lane,99.0
