AccidentId,VehicleId,Seat,Category,Gender,TripReason,SafetyDevice,SafetyDeviceUsed,PedestrianLocation,PedestrianAction,PedestrianCompany,BirthYear
201800052539,A01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,,1936
201800052539,B01,1.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,,1971
201800052540,A01,1.0,Scooter<50cm3,Male,Professional,Helmet,Yes,,,,1998
201800052540,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1949
201800052541,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1981
201800052541,A01,,Car<=3.5T,Male,Leisure,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1930
201800052542,Z01,,Car<=3.5T,Female,Leisure,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,2000
201800052543,A01,1.0,Scooter_50cm3-125cm3,Male,Leisure,Helmet,Yes,,,,1949
201800052544,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1969
201800052544,B01,1.0,Scooter<50cm3,Female,Home-School,Helmet,Yes,,,,1999
201800052544,B01,2.0,Scooter<50cm3,Female,Home-School,Helmet,Yes,,,,1998
201800052545,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,,1957
201800052545,Z01,,Car<=3.5T,,,,,,,,
201800052546,A01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,,1986
201800052546,A01,,Bicycle,Female,Leisure,ChildrenDevice,,OnCrossingWithoutLights,Crossing,WithSomebody,1943
201800052547,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1989
201800052547,B01,1.0,Bicycle,Male,Home-Work,Helmet,Unknown,,,,2000
201800052548,A01,1.0,Bicycle,Male,Professional,Helmet,Yes,,,,1985
201800052548,A01,,Bicycle,Female,Shopping,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1946
201800052550,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1966
201800052550,B01,1.0,Scooter<50cm3,Male,Leisure,Helmet,Yes,,,,1921
201800052551,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1984
201800052551,B01,1.0,Bicycle,Male,Home-Work,Helmet,Yes,,,,1983
201800052553,A01,1.0,Scooter>125cm3,Female,Home-Work,Helmet,Yes,,,,1985
201800052553,A01,,Scooter>125cm3,Male,,ChildrenDevice,,OnCrossingWithoutLights,Playing,Alone,1973
201800052555,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,,1986
201800052555,B01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,,1983
201800052557,A01,1.0,Utility,Male,Home-Work,SeatBelt,Yes,,,,1958
201800052557,A01,,Utility,Female,Leisure,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1942
201800052558,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1977
201800052558,B01,1.0,Moped,Male,Professional,Helmet,Yes,,,,1991
201800052559,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1961
201800052559,A01,,Car<=3.5T,Female,Home-School,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1999
201800052561,A01,1.0,Car<=3.5T,Female,Professional,SeatBelt,Yes,,,,1975
201800052561,A01,,Car<=3.5T,Female,Home-Work,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1955
201800052562,A01,1.0,Scooter<50cm3,Male,Professional,Helmet,Yes,,,,1991
201800052562,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1971
201800052562,B01,2.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1967
201800052563,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1951
201800052563,B01,1.0,Scooter>125cm3,Male,Leisure,Helmet,Yes,,,,1939
201800052564,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,,1982
201800052564,A01,2.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1977
201800052564,Z01,1.0,Scooter<50cm3,Male,Leisure,Helmet,Yes,,,,2001
201800052565,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1990
201800052565,A01,2.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1992
201800052565,B01,1.0,Scooter<50cm3,Male,Professional,Helmet,Yes,,,,1942
201800052566,A01,1.0,Scooter_50cm3-125cm3,Male,Leisure,Helmet,Yes,,,,1983
201800052566,A01,2.0,Scooter_50cm3-125cm3,Female,Leisure,Helmet,Yes,,,,1988
201800052566,B01,1.0,Utility,Male,Home-Work,SeatBelt,Yes,,,,1987
201800052567,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,,1994
201800052567,B01,1.0,Scooter>125cm3,Male,Home-Work,Helmet,Yes,,,,1968
201800052568,A01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,,1941
201800052568,B01,1.0,Bicycle,Female,Other,Helmet,Yes,,,,1978
201800052569,A01,1.0,Scooter<50cm3,Female,Home-School,Helmet,Yes,,,,2001
201800052570,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1962
201800052570,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,,1935
201800052571,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1965
201800052571,A01,,Car<=3.5T,Female,Leisure,,,OnLane<=OnSidewalk0mCrossing,Covered,WithSomebody,2015
201800052572,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,,1992
201800052572,A01,,Utility,Female,Leisure,,,OnCrossingWithoutLights,Crossing,Alone,2000
201800052573,A01,1.0,Motorbike>125cm3,Male,Professional,Helmet,Yes,,,,1962
201800052573,B01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,,1964
201800052574,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1956
201800052574,A01,,Car<=3.5T,Male,Professional,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1982
201800052575,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1977
201800052575,A01,2.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1947
201800052575,B01,1.0,Scooter>125cm3,Male,Leisure,Helmet,Yes,,,,1958
201800052575,B01,2.0,Scooter>125cm3,Female,Leisure,Helmet,Yes,,,,1962
201800052576,A01,1.0,Scooter<50cm3,Male,Professional,Helmet,Yes,,,,1999
201800052576,A01,,Scooter<50cm3,Female,Other,,,OnCrossingWithLigths,Crossing,Alone,1927
201800052577,A01,1.0,Scooter<50cm3,Male,Professional,Helmet,Yes,,,,1997
201800052577,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1966
201800052578,A01,1.0,Bicycle,Male,Shopping,Helmet,Yes,,,,1989
201800052578,B01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,,1973
201800052578,B01,2.0,Utility,Male,Professional,SeatBelt,Yes,,,,1971
201800052579,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1941
201800052579,B01,1.0,Scooter>125cm3,Male,Leisure,Helmet,Yes,,,,1961
201800052579,B01,2.0,Scooter>125cm3,Female,Leisure,Helmet,Yes,,,,1966
201800052580,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,,1980
201800052580,A01,,Car<=3.5T,Male,Shopping,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1967
201800052581,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1952
201800052581,A01,,Car<=3.5T,Male,Leisure,ChildrenDevice,,OnSidewalk,Other,Alone,1989
201800052582,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1973
201800052582,A01,,Car<=3.5T,Female,Home-Work,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1999
201800052583,A01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,,1954
201800052583,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1967
201800052584,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1938
201800052584,B01,1.0,Bus,Male,Professional,SeatBelt,Yes,,,,1994
201800052584,B01,8.0,Bus,Female,Shopping,SeatBelt,Unknown,,,,1952
201800052584,B01,9.0,Bus,Female,,SeatBelt,Unknown,,,,1960
201800052585,A01,1.0,Scooter_50cm3-125cm3,Male,,Helmet,Yes,,,,
201800052585,A01,,Scooter_50cm3-125cm3,Female,,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,
201800052586,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1952
201800052586,A01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1942
201800052586,B01,1.0,Scooter<50cm3,Male,,Helmet,Yes,,,,1978
201800052587,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1997
201800052587,A01,,Car<=3.5T,Female,Home-Work,ChildrenDevice,,OnSidewalk,MovingWithVehicle,Alone,1980
201800052588,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1972
201800052588,B01,1.0,Other,Male,Leisure,SeatBelt,Unknown,,,,1968
201800052589,A01,1.0,Scooter_50cm3-125cm3,Male,Other,Helmet,Yes,,,,1995
201800052590,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1967
201800052590,B01,1.0,Bicycle,Female,,Helmet,Yes,,,,1992
201800052591,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1965
201800052591,A01,,Car<=3.5T,Male,,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,2003
201800052592,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,,1979
201800052592,A01,,Utility,Female,Home-School,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,2001
201800052594,A01,1.0,Motorbike>125cm3,Male,Home-School,Helmet,Yes,,,,
201800052594,A01,,Motorbike>125cm3,Female,Home-Work,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1992
201800052595,A01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,,1984
201800052595,A01,,Motorbike>125cm3,Female,,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1963
201800052596,A01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,,1965
201800052596,A01,2.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,,1988
201800052596,Z01,,LargeCar>7.5T,,,,,,,,
201800052597,A01,1.0,Bicycle,Female,Professional,Helmet,Unknown,,,,1969
201800052597,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1969
201800052599,A01,1.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,,1967
201800052599,A01,2.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,,1946
201800052599,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1974
201800052600,A01,1.0,Scooter<50cm3,Male,Leisure,Helmet,Yes,,,,1999
201800052600,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1960
201800052601,A01,1.0,Scooter<50cm3,Male,,Helmet,Yes,,,,1996
201800052602,A01,1.0,Scooter_50cm3-125cm3,Female,Other,Helmet,Yes,,,,1970
201800052603,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1939
201800052603,B01,1.0,Scooter_50cm3-125cm3,Male,Leisure,Helmet,Yes,,,,1995
201800052604,A01,1.0,Scooter<50cm3,Male,Home-Work,Helmet,Yes,,,,1929
201800052604,B01,1.0,Bicycle,Male,Home-Work,Helmet,Unknown,,,,1963
201800052605,A01,1.0,Utility,Female,Leisure,SeatBelt,Yes,,,,1992
201800052605,B01,1.0,Bicycle,Female,Home-Work,Helmet,Yes,,,,1993
201800052606,A01,1.0,Utility,Male,,SeatBelt,Yes,,,,1987
201800052606,B01,1.0,Moped,Female,Home-Work,Helmet,Yes,,,,1996
201800052608,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,,1980
201800052608,B01,1.0,Motorbike_50cm3-125cm3,Male,Other,Helmet,Yes,,,,1985
201800052609,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1990
201800052610,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1997
201800052610,B01,1.0,Bicycle,Male,Home-School,Helmet,Yes,,,,1999
201800052611,A01,1.0,Tramway,Female,Professional,SeatBelt,Yes,,,,1967
201800052611,A01,,Tramway,Male,,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Playing,Alone,1965
201800052612,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1970
201800052612,A01,,Car<=3.5T,Female,Home-Work,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1982
201800052613,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1994
201800052613,B01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,,1967
201800052614,A01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,,1964
201800052614,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1973
201800052614,B01,3.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,,1964
201800052615,A01,1.0,Utility,Male,Home-Work,SeatBelt,Yes,,,,1987
201800052615,B01,1.0,Bicycle,Female,,Helmet,Unknown,,,,1987
201800052616,A01,1.0,Bicycle,Female,Home-Work,Helmet,No,,,,1955
201800052616,B01,1.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,,1971
201800052617,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,No,,,,1968
201800052617,B01,1.0,Bicycle,Male,Home-Work,Helmet,No,,,,1967
201800052618,A01,1.0,LargeCar>7.5T,Male,Professional,SeatBelt,Yes,,,,1995
201800052618,B01,1.0,Bicycle,Male,Professional,Helmet,Yes,,,,1957
201800052619,A01,1.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,,1998
201800052619,B01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,,1969
201800052620,A01,1.0,Bicycle,Male,Home-Work,ChildrenDevice,,,,,1961
201800052620,A01,,Bicycle,Female,,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1944
201800052621,A01,1.0,Bicycle,Male,,Helmet,Unknown,,,,2002
201800052621,A01,,Bicycle,Female,Leisure,,,OnLane<=OnSidewalk0mCrossing,Covered,Alone,1955
201800052622,A01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,,1978
201800052622,Z01,,Car<=3.5T,,,,,,,,
201800052625,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1943
201800052625,B01,1.0,Motorbike>125cm3,Male,Other,Helmet,Yes,,,,1938
201800052626,A01,1.0,Bus,Male,Professional,SeatBelt,Unknown,,,,1945
201800052626,A01,,Bus,Male,Leisure,ChildrenDevice,,OnCrossingWithoutLights,Crossing,WithSomebody,1987
201800052628,A01,1.0,Car<=3.5T,Male,Shopping,SeatBelt,Yes,,,,1936
201800052628,A01,,Car<=3.5T,Male,Professional,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1991
201800052630,A01,1.0,LargeCar_3.5T-7.5T,Male,Professional,SeatBelt,Yes,,,,1981
201800052630,B01,1.0,Bicycle,Female,Home-Work,Helmet,Unknown,,,,1978
201800052631,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1947
201800052631,B01,1.0,Scooter>125cm3,Male,,Helmet,Yes,,,,1961
201800052632,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,,1982
201800052632,B01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,,1990
201800052633,A01,1.0,Scooter<50cm3,Male,Professional,Helmet,Yes,,,,1984
201800052634,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1969
201800052634,A01,,Car<=3.5T,Male,Leisure,ChildrenDevice,,OnCrossingWithLigths,Playing,WithSomebody,2014
201800052636,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1987
201800052636,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1966
201800052636,B01,3.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1979
201800052636,B01,4.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1937
201800052638,A01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,,1994
201800052638,Z01,,Car<=3.5T,,,,,,,,
201800052639,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Unknown,,,,1938
201800052639,A01,2.0,Motorbike>125cm3,Female,,Helmet,Unknown,,,,1995
201800052640,A01,1.0,Utility,Male,Professional,SeatBelt,Unknown,,,Unknown,1986
201800052640,B01,1.0,Utility,Female,Professional,SeatBelt,Unknown,,,Unknown,1959
201800052641,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1954
201800052641,A01,,Car<=3.5T,Female,Leisure,,,OnCrossingWithLigths,Crossing,Alone,1974
201800052642,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1992
201800052642,B01,1.0,Scooter>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1977
201800052642,B01,2.0,Scooter>125cm3,Female,Leisure,Helmet,Yes,,,Unknown,1951
201800052643,A01,1.0,Moped,Female,Home-Work,Helmet,Yes,,,Unknown,1984
201800052644,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1950
201800052644,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1951
201800052645,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1988
201800052645,A01,,Car<=3.5T,Female,Leisure,,,OnCrossingWithLigths,Crossing,Alone,1930
201800052646,A01,1.0,Scooter>125cm3,Male,Home-Work,Helmet,Unknown,,,Unknown,1961
201800052646,A01,,Scooter>125cm3,Female,Home-Work,,,OnCrossingWithoutLights,Crossing,Alone,1967
201800052647,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Unknown,,,Unknown,1955
201800052647,B01,1.0,Moped,Male,Professional,Helmet,Unknown,,,Unknown,1933
201800052648,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1967
201800052648,B01,1.0,Bicycle,Male,Professional,Helmet,Unknown,,,Unknown,1947
201800052649,A01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1940
201800052649,A01,,Motorbike>125cm3,Female,Professional,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1968
201800052650,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,2001
201800052651,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1987
201800052651,A01,3.0,Car<=3.5T,Female,Leisure,SeatBelt,No,,,Unknown,1926
201800052651,A01,4.0,Car<=3.5T,Female,Leisure,SeatBelt,No,,,Unknown,1944
201800052652,A01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1942
201800052652,A01,,Motorbike>125cm3,Male,Leisure,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1960
201800052653,A01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1988
201800052653,B01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Unknown,,,Unknown,1960
201800052655,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1942
201800052655,A01,,Car<=3.5T,Female,Leisure,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1952
201800052656,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Unknown,,,Unknown,1968
201800052656,A01,3.0,Car<=3.5T,Male,Other,SeatBelt,Unknown,,,Unknown,1994
201800052656,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1928
201800052656,B01,4.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1996
201800052657,A01,1.0,Car<=3.5T,Female,Shopping,SeatBelt,Unknown,,,Unknown,1990
201800052657,B01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Unknown,,,Unknown,1931
201800052658,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1930
201800052658,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1991
201800052659,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Unknown,,,Unknown,1947
201800052659,B01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1947
201800052660,A01,1.0,Scooter_50cm3-125cm3,Male,,Helmet,Unknown,,,Unknown,1988
201800052660,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1997
201800052661,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1929
201800052661,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1963
201800052662,A01,1.0,Bicycle,Male,Leisure,Helmet,Unknown,,,Unknown,1973
201800052662,B01,1.0,Scooter_50cm3-125cm3,Male,Professional,Helmet,Yes,,,Unknown,1933
201800052663,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1995
201800052663,A01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1994
201800052664,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Unknown,,,Unknown,1963
201800052664,B01,1.0,Scooter<50cm3,Male,Professional,Helmet,Yes,,,Unknown,1991
201800052665,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1990
201800052666,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1995
201800052666,B01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1988
201800052666,B01,3.0,Car<=3.5T,Female,Leisure,ChildrenDevice,Yes,,,Unknown,2017
201800052667,A01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,Unknown,1997
201800052667,A01,,Motorbike>125cm3,Male,Other,,,OnCrossingWithoutLights,Crossing,Alone,1932
201800052669,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1949
201800052669,B01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1958
201800052669,B01,2.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,Unknown,1959
201800052670,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1993
201800052670,A01,,Utility,Female,Leisure,,,OnCrossingWithoutLights,Crossing,Alone,1950
201800052671,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,
201800052671,B01,1.0,Motorbike_50cm3-125cm3,Female,Home-Work,Helmet,Yes,,,Unknown,1979
201800052672,A01,1.0,Scooter>125cm3,Male,,Helmet,Yes,,,Unknown,1967
201800052673,A01,1.0,Motorbike_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1956
201800052673,A01,,Motorbike_50cm3-125cm3,Male,Leisure,,,OnCrossingWithoutLights,Crossing,Alone,
201800052675,A01,1.0,Utility,Male,Professional,SeatBelt,Unknown,,,Unknown,1962
201800052675,A01,,Utility,Male,Leisure,,,OnCrossingWithoutLights,Crossing,Alone,1954
201800052676,A01,1.0,QuadBike>50cm3,Male,,Helmet,Yes,,,Unknown,1962
201800052676,A01,,QuadBike>50cm3,Female,Professional,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,2005
201800052677,A01,1.0,Moped,Male,Home-Work,Helmet,Yes,,,Unknown,1995
201800052677,A01,2.0,Moped,Female,Home-School,Helmet,Yes,,,Unknown,1994
201800052678,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1939
201800052678,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1970
201800052678,B01,2.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1966
201800052678,B01,3.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1967
201800052679,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1982
201800052679,B01,1.0,Moped,Female,Home-Work,Helmet,Yes,,,Unknown,1974
201800052680,A01,1.0,Motorbike_50cm3-125cm3,Female,,Helmet,Yes,,,Unknown,1967
201800052680,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Unknown,,,Unknown,1989
201800052681,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1995
201800052681,B01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1954
201800052682,A01,1.0,Utility,Male,,SeatBelt,Yes,,,Unknown,1932
201800052682,B01,1.0,Scooter>125cm3,Male,,Helmet,Yes,,,Unknown,1977
201800052683,A01,1.0,Car<=3.5T,Female,Professional,SeatBelt,Unknown,,,Unknown,1983
201800052683,B01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Unknown,,,Unknown,1990
201800052684,A01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1937
201800052684,A01,,Car<=3.5T,Female,,,,OnCrossingWithLigths,Crossing,Alone,1932
201800052685,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1975
201800052685,B01,1.0,Bicycle,Male,,Helmet,Yes,,,Unknown,1957
201800052686,A01,1.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,Unknown,1962
201800052686,A01,,Car<=3.5T,Male,Professional,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1991
201800052687,A01,1.0,Scooter>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1950
201800052687,B01,1.0,Scooter_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,
201800052688,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1999
201800052688,B01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,1987
201800052689,Z01,,Scooter_50cm3-125cm3,Female,,,,OnCrossingWithLigths,Crossing,Alone,1970
201800052690,A01,1.0,Scooter<50cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1967
201800052690,A01,,Scooter<50cm3,Male,Leisure,,,OnCrossingWithoutLights,Crossing,Alone,1971
201800052691,A01,1.0,Scooter>125cm3,Male,Professional,Helmet,Yes,,,Unknown,1934
201800052691,A01,,Scooter>125cm3,Male,Other,,,OnCrossingWithoutLights,Playing,Alone,1931
201800052691,B01,1.0,Scooter>125cm3,Male,,Helmet,Yes,,,Unknown,1966
201800052692,A01,1.0,Bicycle,Male,Professional,Helmet,No,,,Unknown,1997
201800052692,B01,1.0,Bicycle,Male,Professional,Helmet,Yes,,,Unknown,1992
201800052693,Z01,,Car<=3.5T,Female,Leisure,,,OnCrossingWithoutLights,Crossing,WithSomebody,2004
201800052694,A01,1.0,Motorbike_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1991
201800052694,A01,,Motorbike_50cm3-125cm3,Male,Leisure,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1994
201800052695,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1993
201800052695,B01,1.0,Scooter>125cm3,Male,Professional,Helmet,Yes,,,Unknown,1992
201800052696,A01,1.0,Moped,Male,,Helmet,Unknown,,,Unknown,1999
