AccidentId,RoadType,Circulation,LaneNumber,SpecialLane,Slope,Layout,SurfaceCondition,Infrastructure,Localization,SchoolNear
201800045616,Highway,OneWay,3,0,BottomHill,LeftCurve,Affected,Interchange,Lane,No
201800045617,Highway,DividedHighway,7+,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800045619,Highway,OneWay,2,0,Uphill,LeftCurve,Affected,Interchange,Lane,No
201800045620,Highway,DividedHighway,4,0,Flat,Straight,Missing,Bridge,Shoulder,Missing
201800045623,National,DividedHighway,2,0,Uphill,S-Shape,Affected,Unknown,Lane,Missing
201800045624,National,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Lane,No
201800045625,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045626,Highway,OneWay,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045628,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045629,Highway,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045630,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800045631,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045632,Highway,OneWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045633,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045634,Highway,DividedHighway,4,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045636,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045637,National,DividedHighway,0,0,Uphill,Missing,Normal,Unknown,Lane,Missing
201800045638,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045640,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800045641,Highway,OneWay,1,0,Uphill,RightCurve,Normal,Missing,Lane,Missing
201800045642,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045644,Highway,DividedHighway,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045646,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045647,Highway,DividedHighway,3,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045648,National,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045649,Highway,OneWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045650,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045651,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045652,Highway,DividedHighway,3,0,Uphill,RightCurve,Affected,Unknown,Shoulder,Missing
201800045653,Highway,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045654,National,OneWay,2,0,Flat,Straight,Affected,Missing,Shoulder,Missing
201800045655,Highway,OneWay,1,0,Uphill,Straight,Affected,Unknown,Shoulder,Missing
201800045656,Highway,DividedHighway,3,0,Flat,Straight,Unknown,Unknown,Shoulder,Missing
201800045658,Highway,DividedHighway,3,0,Flat,Unknown,Unknown,Unknown,Shoulder,Missing
201800045659,Highway,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045660,National,OneWay,2,0,Flat,RightCurve,Affected,Unknown,Shoulder,Missing
201800045661,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800045662,Highway,DividedHighway,4,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045664,National,DividedHighway,3,0,Flat,Missing,Affected,Unknown,Lane,Missing
201800045665,National,OneWay,1,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800045666,Highway,OneWay,2,0,Flat,Straight,Affected,Missing,Shoulder,Missing
201800045668,National,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045669,Highway,DividedHighway,3,0,Uphill,Straight,Affected,Unknown,Shoulder,Missing
201800045670,Highway,DividedHighway,3,0,Flat,Missing,Affected,Unknown,Shoulder,Missing
201800045671,National,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045679,Highway,DividedHighway,5,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045680,National,DividedHighway,2,0,Flat,LeftCurve,Affected,Interchange,Shoulder,Missing
201800045681,National,OneWay,3,0,Uphill,Straight,Affected,Unknown,Shoulder,Missing
201800045682,Highway,DividedHighway,4,0,Flat,LeftCurve,Affected,Unknown,Shoulder,Missing
201800045683,Highway,DividedHighway,3,0,BottomHill,Missing,Affected,Unknown,Shoulder,Missing
201800045684,Highway,OneWay,2,0,Flat,Straight,Missing,Tunnel,Shoulder,Missing
201800045685,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045686,Highway,OneWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045691,National,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045692,Highway,OneWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045693,Highway,DividedHighway,5,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045694,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045695,Highway,OneWay,2,0,Flat,LeftCurve,Affected,Bridge,Shoulder,Missing
201800045696,Highway,OneWay,3,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800045697,Highway,OneWay,4,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045700,Highway,OneWay,3,0,Uphill,Straight,Affected,Unknown,Shoulder,Missing
201800045701,Highway,OneWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045703,Highway,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045706,Highway,DividedHighway,3,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800045709,Highway,OneWay,2,0,Flat,Straight,Affected,Missing,Shoulder,Missing
201800045710,Highway,Unknown,4,0,Flat,Straight,Unknown,Unknown,Shoulder,Missing
201800045711,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045713,National,DividedHighway,3,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800045714,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045716,National,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045717,Highway,Unknown,0,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045718,Highway,OneWay,2,0,Flat,Missing,Normal,Bridge,Lane,Missing
201800045721,Highway,DividedHighway,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045722,Highway,TwoWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045723,Highway,Unknown,4,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045724,Highway,DividedHighway,2,0,Flat,Straight,Affected,Tunnel,Lane,Missing
201800045725,Highway,OneWay,3,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045727,Highway,DividedHighway,3,0,Uphill,Straight,Normal,Tunnel,Shoulder,Missing
201800045728,National,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045729,National,OneWay,2,0,BottomHill,LeftCurve,Normal,Unknown,Lane,Missing
201800045730,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045731,National,DividedHighway,2,0,Uphill,RightCurve,Normal,Unknown,Shoulder,Missing
201800045733,Highway,DividedHighway,2,0,Flat,Straight,Missing,Tunnel,Shoulder,Missing
201800045734,Highway,DividedHighway,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045735,Highway,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800045736,National,OneWay,2,0,BottomHill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800045737,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045739,Highway,DividedHighway,2,0,Flat,Straight,Affected,Missing,Shoulder,Missing
201800045740,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045741,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045742,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045743,Highway,OneWay,1,0,Uphill,RightCurve,Affected,Interchange,Shoulder,Missing
201800045744,Highway,OneWay,2,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045745,Highway,DividedHighway,2,0,Flat,RightCurve,Affected,Missing,Shoulder,Missing
201800045746,Highway,Unknown,4,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045749,National,DividedHighway,0,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800045751,National,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045752,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045753,Highway,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800045756,National,DividedHighway,2,0,Uphill,Straight,Affected,Unknown,Shoulder,Missing
201800045757,Highway,DividedHighway,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045758,Highway,DividedHighway,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800045759,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045760,National,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045762,National,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045763,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045764,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045765,Highway,DividedHighway,3,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045766,Highway,OneWay,1,0,Uphill,S-Shape,Normal,Missing,Shoulder,Missing
201800045767,Highway,OneWay,1,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045770,National,DividedHighway,0,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045771,Highway,OneWay,1,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045772,Highway,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045773,National,DividedHighway,3,0,Flat,Straight,Normal,Tunnel,Lane,Missing
201800045774,National,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045776,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045777,National,DividedHighway,1,0,Flat,Missing,Normal,Tunnel,Lane,Missing
201800045779,Highway,DividedHighway,6,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045780,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045781,National,DividedHighway,3,0,Flat,RightCurve,Normal,Tunnel,Shoulder,Missing
201800045782,Highway,OneWay,2,0,Uphill,RightCurve,Affected,Missing,Shoulder,Missing
201800045784,Highway,OneWay,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045786,Highway,DividedHighway,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045787,National,DividedHighway,3,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045788,Highway,DividedHighway,1,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800045789,National,OneWay,3,0,Uphill,Straight,Unknown,Unknown,Lane,Missing
201800045790,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045794,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045798,Highway,DividedHighway,1,0,Flat,Missing,Normal,Tunnel,Shoulder,Missing
201800045801,Highway,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045804,Highway,DividedHighway,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045806,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045807,Highway,OneWay,2,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800045808,National,DividedHighway,3,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800045809,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045810,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045811,Highway,OneWay,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045813,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045814,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045816,National,OneWay,4,0,Flat,Straight,Affected,Tunnel,Lane,Missing
201800045818,Highway,OneWay,4,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045819,National,DividedHighway,2,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045821,Highway,DividedHighway,0,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045822,Highway,Unknown,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045824,National,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045825,Highway,OneWay,2,0,Flat,Straight,Normal,Bridge,Shoulder,Missing
201800045826,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045827,National,DividedHighway,1,0,Uphill,Straight,Unknown,Unknown,Shoulder,Missing
201800045828,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045829,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045830,Highway,OneWay,1,0,Flat,RightCurve,Missing,Unknown,Shoulder,Missing
201800045832,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045833,Highway,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045834,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045835,Highway,DividedHighway,2,0,Flat,Unknown,Normal,Unknown,Shoulder,Missing
201800045837,Highway,DividedHighway,2,0,Flat,Straight,Normal,Bridge,Shoulder,Missing
201800045838,Highway,DividedHighway,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045839,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045840,Highway,DividedHighway,2,0,Flat,RightCurve,Affected,Bridge,Shoulder,Missing
201800045842,National,OneWay,1,0,Flat,Straight,Affected,Tunnel,Shoulder,Missing
201800045844,Highway,DividedHighway,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800045849,National,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045850,National,DividedHighway,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800045851,Highway,OneWay,3,0,Uphill,LeftCurve,Normal,Interchange,Lane,Missing
201800045852,National,DividedHighway,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045854,National,OneWay,3,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045857,National,DividedHighway,0,0,Flat,S-Shape,Normal,Interchange,EmergencyShoulder,Missing
201800045858,National,OneWay,3,0,Flat,Straight,Missing,Tunnel,Shoulder,Missing
201800045860,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045861,Highway,DividedHighway,2,0,Flat,LeftCurve,Normal,Tunnel,Shoulder,Missing
201800045862,National,OneWay,1,0,Uphill,RightCurve,Normal,Missing,Lane,Missing
201800045864,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045865,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045866,Highway,OneWay,1,0,Uphill,RightCurve,Normal,Unknown,Shoulder,Missing
201800045867,Highway,DividedHighway,2,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800045868,National,OneWay,2,0,Flat,Straight,Affected,Interchange,Shoulder,Missing
201800045869,Highway,OneWay,7+,Reserved,Flat,Missing,Normal,Toll,Shoulder,Missing
201800045870,National,DividedHighway,2,0,Uphill,S-Shape,Normal,Unknown,Shoulder,Missing
201800045871,Highway,OneWay,3,0,Flat,Missing,Normal,Tunnel,Lane,Missing
201800045872,National,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045873,National,DividedHighway,2,0,Uphill,Missing,Affected,Unknown,Shoulder,Missing
201800045876,Highway,DividedHighway,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045877,Highway,Unknown,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045878,Highway,DividedHighway,0,0,Uphill,LeftCurve,Affected,Tunnel,Shoulder,Missing
201800045879,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045880,National,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045881,Highway,OneWay,3,0,Flat,Missing,Normal,Missing,Shoulder,Missing
201800045883,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045884,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045886,Highway,DividedHighway,4,0,Flat,Missing,Normal,Tunnel,Shoulder,Missing
201800045887,Highway,DividedHighway,4,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800045890,Highway,DividedHighway,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800045892,Highway,Unknown,4,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045893,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045894,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045897,Highway,OneWay,3,0,Uphill,Straight,Affected,Unknown,Shoulder,Missing
201800045898,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045899,National,DividedHighway,4,0,Flat,Straight,Affected,Bridge,Shoulder,Missing
201800045900,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045902,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045903,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045904,National,Unknown,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045905,Highway,OneWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800045910,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045911,National,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045914,Highway,OneWay,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045915,Highway,OneWay,5,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800045916,Highway,OneWay,2,Reserved,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045918,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045919,National,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045920,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045921,Highway,OneWay,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045924,Highway,OneWay,1,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800045925,Highway,DividedHighway,3,0,Flat,Unknown,Normal,Unknown,Shoulder,Missing
201800045926,Highway,DividedHighway,3,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800045927,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045928,National,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045929,Highway,DividedHighway,3,0,Uphill,Missing,Normal,Unknown,Shoulder,Missing
201800045930,Highway,DividedHighway,2,0,Flat,Straight,Unknown,Unknown,Shoulder,Missing
201800045931,National,OneWay,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045933,Highway,OneWay,3,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045935,Highway,OneWay,3,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045937,Highway,OneWay,4,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045938,National,DividedHighway,3,0,Flat,Unknown,Unknown,Unknown,Shoulder,Missing
201800045939,Highway,OneWay,3,0,Flat,Unknown,Normal,Unknown,Lane,Missing
201800045941,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045942,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045943,Highway,OneWay,3,0,Flat,RightCurve,Normal,Tunnel,Lane,Missing
201800045944,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045946,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045947,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045948,National,DividedHighway,7+,0,Flat,Missing,Normal,Interchange,Shoulder,Missing
201800045949,Highway,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045950,Highway,DividedHighway,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045951,Highway,DividedHighway,3,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045953,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045954,National,OneWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800045955,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045957,National,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045958,National,DividedHighway,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045960,Highway,DividedHighway,2,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045961,National,Unknown,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045962,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045963,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045965,National,Unknown,2,0,Uphill,Missing,Normal,Unknown,Lane,Missing
201800045968,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045971,Highway,Unknown,3,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800045973,Highway,OneWay,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800045974,National,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045975,National,DividedHighway,2,0,Flat,LeftCurve,Normal,Bridge,Shoulder,Missing
201800045976,National,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045977,National,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045978,Highway,DividedHighway,0,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045980,Highway,Unknown,5,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800045982,Highway,DividedHighway,3,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800045983,National,OneWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800045984,Highway,DividedHighway,2,0,Flat,Straight,Missing,Bridge,Lane,Missing
201800045985,Highway,OneWay,3,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800045987,Highway,OneWay,3,0,Uphill,LeftCurve,Normal,Missing,Shoulder,Missing
201800045988,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045990,Highway,DividedHighway,2,0,Uphill,Missing,Normal,Unknown,Shoulder,Missing
201800045991,Highway,DividedHighway,4,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800045994,Highway,DividedHighway,3,0,TopHill,Missing,Normal,Unknown,Shoulder,Missing
201800045995,Highway,DividedHighway,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,Missing
201800045997,Highway,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800045998,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046002,Highway,DividedHighway,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800046004,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046008,Highway,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046009,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046010,National,OneWay,3,0,Flat,Straight,Normal,Tunnel,Shoulder,Missing
201800046011,National,OneWay,1,0,Uphill,RightCurve,Missing,Missing,Shoulder,Missing
201800046013,National,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046016,National,OneWay,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800046017,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046018,Highway,DividedHighway,3,0,Flat,Missing,Affected,Tunnel,Lane,Missing
201800046020,Highway,OneWay,4,0,Uphill,Missing,Normal,Missing,Shoulder,Missing
201800046021,Highway,Unknown,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046022,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046023,Highway,DividedHighway,3,0,BottomHill,Missing,Normal,Missing,Shoulder,Missing
201800046024,Highway,DividedHighway,3,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800046025,Highway,OneWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800046027,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046028,Highway,OneWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800046030,National,Unknown,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800046031,Highway,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046032,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046034,Highway,Unknown,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800046036,Highway,OneWay,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800046039,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046040,Highway,OneWay,3,0,TopHill,RightCurve,Normal,Unknown,Shoulder,Missing
201800046042,National,DividedHighway,2,0,Flat,Missing,Normal,Tunnel,Shoulder,Missing
201800046043,Highway,DividedHighway,4,0,Flat,RightCurve,Normal,Unknown,Shoulder,Missing
201800046044,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046045,Highway,DividedHighway,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800046050,Highway,OneWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800046053,Highway,OneWay,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800046054,Highway,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046055,Highway,DividedHighway,3,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800046058,National,DividedHighway,3,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800046061,Highway,Unknown,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046062,Highway,DividedHighway,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800046063,National,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
