AccidentId,Direction,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver_grouped
201800053851,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800053852,Decreasing,TrafficSignOrEmergencyBox,Not_Applicable,Front,Straight
201800053853,Decreasing,StationaryVehicle,Vehicle,RightFront,SwerveTurn
201800053853,Decreasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800053854,Increasing,Not_Applicable,Pedestrian,LeftSide,ModerateRisk
201800053857,Decreasing,Not_Applicable,Not_Applicable,LeftFront,StoppedOrParked
201800053857,Decreasing,StationaryVehicle,Not_Applicable,Front,Straight
201800053858,Decreasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800053858,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800053859,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800053860,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800053860,Decreasing,Not_Applicable,Vehicle,Back,SwerveTurn
201800053861,Increasing,Not_Applicable,Vehicle,LeftSide,LaneChange
201800053861,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800053862,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053862,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800053863,Unknown,Not_Applicable,Vehicle,Back,Straight
201800053863,Unknown,Not_Applicable,Vehicle,Front,Straight
201800053864,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800053864,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800053865,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800053865,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800053867,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800053867,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800053868,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053868,Increasing,Not_Applicable,Vehicle,RightSide,ModerateRisk
201800053869,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800053870,Increasing,Not_Applicable,Pedestrian,LeftFront,Turn
201800053871,Increasing,Not_Applicable,Vehicle,LeftFront,LaneChange
201800053871,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800053872,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800053872,Increasing,Not_Applicable,Vehicle,LeftSide,ModerateRisk
201800053874,Increasing,Not_Applicable,Vehicle,RightSide,LaneChange
201800053874,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800053875,Decreasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800053875,Decreasing,StationaryVehicle,Vehicle,Front,Straight
201800053877,Increasing,Not_Applicable,Vehicle,Front,Turn
201800053877,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800053878,Increasing,StationaryVehicle,Not_Applicable,Front,StoppedOrParked
201800053878,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800053879,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800053880,Decreasing,Not_Applicable,Vehicle,RightBack,ModerateRisk
201800053880,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800053881,Decreasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800053881,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800053882,Decreasing,Not_Applicable,Pedestrian,RightFront,BusLane
201800053883,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800053883,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800053884,Unknown,Not_Applicable,Vehicle,RightBack,Straight
201800053884,Unknown,Not_Applicable,Vehicle,Unknown,Turn
201800053885,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800053886,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800053887,Increasing,StationaryVehicle,Pedestrian,Front,Straight
201800053888,Increasing,Not_Applicable,Pedestrian,LeftFront,Turn
201800053890,Decreasing,Not_Applicable,Pedestrian,RightSide,Straight
201800053891,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800053892,Decreasing,Not_Applicable,Vehicle,Front,BusLane
201800053892,Decreasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800053895,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800053895,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800053896,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800053897,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800053899,Decreasing,Not_Applicable,Vehicle,Front,Turn
201800053899,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800053902,Decreasing,Not_Applicable,Pedestrian,LeftFront,ModerateRisk
201800053905,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053905,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800053908,Decreasing,TrafficIslandRefugeOrMilestone,Not_Applicable,LeftFront,Turn
201800053910,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800053910,Decreasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800053911,Unknown,SideWalkEdge,Not_Applicable,Front,Straight
201800053914,Increasing,Not_Applicable,Not_Applicable,Unknown,ModerateRisk
201800053916,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800053916,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800053917,Increasing,Not_Applicable,Vehicle,Front,ModerateRisk
201800053917,Increasing,Not_Applicable,Vehicle,Back,Straight
201800053918,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053918,Increasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800053919,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053919,Decreasing,Not_Applicable,Vehicle,RightSide,Turn
201800053920,Increasing,Not_Applicable,Not_Applicable,LeftSide,Straight
201800053920,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800053921,Increasing,Not_Applicable,Vehicle,Back,ModerateRisk
201800053921,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053922,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053922,Increasing,Not_Applicable,Vehicle,Back,Straight
201800053924,Decreasing,Not_Applicable,Vehicle,RightFront,SwerveTurn
201800053924,Decreasing,Not_Applicable,Vehicle,LeftSide,BusLane
201800053926,Increasing,Not_Applicable,Vehicle,RightFront,SwerveTurn
201800053926,Increasing,Not_Applicable,Vehicle,LeftFront,BusLane
201800053927,Increasing,Not_Applicable,Vehicle,RightSide,Overtake
201800053927,Increasing,Not_Applicable,Vehicle,LeftSide,ModerateRisk
201800053928,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800053931,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800053933,Increasing,Not_Applicable,Not_Applicable,RightFront,ModerateRisk
201800053934,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053934,Increasing,Not_Applicable,Vehicle,Front,StoppedOrParked
201800053935,Increasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800053935,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800053938,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800053938,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800053939,Unknown,Not_Applicable,Vehicle,Front,Straight
201800053939,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800053941,Increasing,Not_Applicable,Pedestrian,RightBack,ModerateRisk
201800053942,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800053944,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800053946,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800053946,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053947,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800053947,Unknown,Not_Applicable,Vehicle,Front,Straight
201800053948,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800053949,Decreasing,Not_Applicable,Pedestrian,Front,Overtake
201800053951,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800053952,Decreasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800053953,Increasing,Not_Applicable,Pedestrian,LeftFront,Turn
201800053954,Increasing,Not_Applicable,Pedestrian,Front,Overtake
201800053955,Increasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800053957,Increasing,Not_Applicable,Pedestrian,Front,Overtake
201800053960,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053960,Increasing,Not_Applicable,Vehicle,Back,Straight
201800053961,Increasing,Not_Applicable,Vehicle,Front,Straight
201800053961,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800053964,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800053964,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800053966,Decreasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800053967,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800053968,Increasing,Not_Applicable,Pedestrian,LeftFront,Overtake
201800053969,Decreasing,Not_Applicable,Not_Applicable,LeftFront,Straight
201800053970,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800053975,Increasing,OtherInLane,Not_Applicable,Front,Overtake
201800053976,Decreasing,Not_Applicable,Pedestrian,Front,Overtake
201800053977,Increasing,Not_Applicable,Vehicle,Back,ModerateRisk
201800053977,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800053978,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800053979,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800053980,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800053980,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800053982,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800053983,Increasing,Not_Applicable,Pedestrian,RightFront,Turn
201800053985,Decreasing,Not_Applicable,Vehicle,LeftSide,Turn
201800053985,Decreasing,Not_Applicable,Vehicle,RightSide,Overtake
201800053987,Increasing,StationaryVehicle,Not_Applicable,RightFront,SwerveTurn
201800053988,Increasing,Not_Applicable,Pedestrian,Front,Overtake
201800053989,Unknown,Not_Applicable,Vehicle,Unknown,Unknown
201800053989,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800053990,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800053992,Decreasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800053992,Decreasing,Not_Applicable,Vehicle,Front,BusLane
201800053994,Increasing,TrafficIslandRefugeOrMilestone,Vehicle,Back,Straight
201800053994,Increasing,TrafficIslandRefugeOrMilestone,Vehicle,Front,Straight
201800053995,Increasing,Not_Applicable,Pedestrian,Front,ModerateRisk
201800053996,Increasing,StationaryVehicle,Pedestrian,Front,StoppedOrParked
201800053997,Increasing,Not_Applicable,Pedestrian,Front,ModerateRisk
201800053998,Decreasing,SideWalkEdge,Not_Applicable,LeftFront,SwerveTurn
201800053999,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054001,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054003,Increasing,ExitLaneWithoutObstacle,Vehicle,Back,Straight
201800054003,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800054005,Decreasing,Not_Applicable,Pedestrian,Front,Turn
201800054006,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054006,Decreasing,Not_Applicable,Vehicle,Front,Turn
201800054007,Increasing,Not_Applicable,Pedestrian,LeftBack,Turn
201800054008,Decreasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800054009,Decreasing,Post,Not_Applicable,RightFront,BusLane
201800054010,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054011,Increasing,Not_Applicable,Vehicle,Unknown,Turn
201800054011,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054013,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054013,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054014,Increasing,Not_Applicable,Pedestrian,LeftFront,Turn
201800054016,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054016,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054017,Decreasing,Not_Applicable,Vehicle,Front,SwerveTurn
201800054017,Increasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800054017,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054018,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054018,Decreasing,Not_Applicable,Vehicle,RightSide,Turn
201800054019,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054019,Decreasing,Not_Applicable,Vehicle,RightFront,StoppedOrParked
201800054021,Decreasing,StationaryVehicle,Not_Applicable,LeftFront,Straight
201800054022,Decreasing,StationaryVehicle,Not_Applicable,RightBack,StoppedOrParked
201800054022,Decreasing,StationaryVehicle,Not_Applicable,LeftFront,Overtake
201800054023,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800054024,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054025,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054026,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054027,Increasing,Tree,Not_Applicable,Front,Turn
201800054028,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054028,Increasing,Not_Applicable,Vehicle,Back,SwerveTurn
201800054029,Decreasing,TrafficIslandRefugeOrMilestone,Vehicle,Multiple,Straight
201800054029,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054030,Increasing,Not_Applicable,Vehicle,RightSide,SwerveTurn
201800054030,Increasing,Not_Applicable,Vehicle,LeftSide,Overtake
201800054031,Increasing,Not_Applicable,Vehicle,LeftSide,SwerveTurn
201800054031,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054032,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054033,Increasing,Not_Applicable,Pedestrian,Unknown,Straight
201800054034,Decreasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800054035,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054035,Decreasing,Not_Applicable,Vehicle,RightBack,Straight
201800054036,Increasing,Not_Applicable,Vehicle,RightFront,ModerateRisk
201800054036,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054037,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054038,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054040,Increasing,ConcreteBarrier,Vehicle,Front,Straight
201800054040,Increasing,ConcreteBarrier,Vehicle,Back,StoppedOrParked
201800054042,Increasing,Not_Applicable,Vehicle,Back,Straight
201800054042,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054044,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054044,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800054045,Increasing,Not_Applicable,Pedestrian,RightBack,ModerateRisk
201800054046,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054046,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054047,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054049,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054050,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054051,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054051,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800054052,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800054052,Decreasing,Not_Applicable,Vehicle,RightSide,StoppedOrParked
201800054053,Increasing,Not_Applicable,Other,LeftBack,StoppedOrParked
201800054053,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054054,Increasing,Post,Not_Applicable,Front,SwerveTurn
201800054055,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054055,Decreasing,Not_Applicable,Vehicle,RightFront,LaneChange
201800054060,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054061,Decreasing,Not_Applicable,Pedestrian,Front,Overtake
201800054062,Increasing,Not_Applicable,Vehicle,RightFront,Overtake
201800054062,Increasing,Not_Applicable,Vehicle,LeftSide,SwerveTurn
201800054063,Increasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800054063,Increasing,Not_Applicable,Vehicle,RightFront,Overtake
201800054064,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054064,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054065,Increasing,Not_Applicable,Pedestrian,RightFront,BusLane
201800054066,Increasing,Not_Applicable,Pedestrian,LeftFront,Turn
201800054067,Decreasing,Not_Applicable,Vehicle,Front,ModerateRisk
201800054067,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800054068,Increasing,Not_Applicable,Pedestrian,Unknown,Straight
201800054069,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054069,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054072,Decreasing,Not_Applicable,Pedestrian,LeftSide,Overtake
201800054073,Increasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800054074,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800054074,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054075,Increasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800054076,Decreasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800054076,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800054080,Decreasing,Not_Applicable,Vehicle,LeftSide,Turn
201800054080,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800054083,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054083,Decreasing,Not_Applicable,Vehicle,Front,Turn
201800054084,Decreasing,Not_Applicable,Vehicle,Front,Turn
201800054084,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054085,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054085,Increasing,Not_Applicable,Vehicle,RightBack,StoppedOrParked
201800054086,Decreasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800054088,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054089,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054091,Unknown,Not_Applicable,Pedestrian,LeftFront,Straight
201800054093,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054093,Decreasing,Not_Applicable,Vehicle,RightBack,Straight
201800054094,Increasing,Not_Applicable,Vehicle,LeftSide,StoppedOrParked
201800054094,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800054098,Increasing,Not_Applicable,Vehicle,Back,ModerateRisk
201800054098,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054099,Decreasing,Not_Applicable,Vehicle,RightFront,ModerateRisk
201800054099,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800054101,Decreasing,Not_Applicable,Vehicle,RightSide,SwerveTurn
201800054101,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054103,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054103,Decreasing,Not_Applicable,Vehicle,Unknown,Straight
201800054104,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054105,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054106,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800054106,Decreasing,Not_Applicable,Vehicle,LeftSide,SwerveTurn
201800054108,Decreasing,Not_Applicable,Other,RightFront,BusLane
201800054108,Decreasing,Not_Applicable,Vehicle,Back,Overtake
201800054110,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800054110,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800054111,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800054111,Increasing,Not_Applicable,Vehicle,Front,ModerateRisk
201800054113,Increasing,Not_Applicable,Vehicle,Front,Turn
201800054113,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054114,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054115,Increasing,Not_Applicable,Vehicle,LeftBack,Turn
201800054115,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054116,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800054117,Increasing,Not_Applicable,Pedestrian,LeftSide,Straight
201800054118,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054118,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054119,Increasing,Not_Applicable,Pedestrian,LeftSide,Straight
201800054120,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054120,Decreasing,Not_Applicable,Vehicle,Back,LaneChange
201800054120,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054121,Increasing,OtherInLane,Pedestrian,LeftFront,BusLane
201800054122,Decreasing,Not_Applicable,Pedestrian,RightFront,BusLane
201800054124,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054124,Increasing,Not_Applicable,Vehicle,Back,Straight
201800054127,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800054127,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054128,Decreasing,Not_Applicable,Vehicle,LeftBack,ModerateRisk
201800054128,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054129,Increasing,BuildingWallOrPier,Not_Applicable,Front,Straight
201800054130,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054130,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054131,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054131,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800054132,Increasing,ConcreteBarrier,Not_Applicable,RightFront,SwerveTurn
201800054133,Decreasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800054133,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800054134,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054135,Increasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800054135,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054137,Decreasing,Not_Applicable,Vehicle,LeftSide,StoppedOrParked
201800054137,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054137,Decreasing,Not_Applicable,Vehicle,RightSide,ModerateRisk
201800054140,Unknown,Not_Applicable,Not_Applicable,RightSide,Straight
201800054141,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054143,Increasing,Not_Applicable,Vehicle,Front,Turn
201800054143,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054144,Increasing,Not_Applicable,Vehicle,RightBack,Straight
201800054144,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054144,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054145,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800054145,Increasing,Not_Applicable,Vehicle,LeftSide,Turn
201800054149,Increasing,Not_Applicable,Pedestrian,Back,StoppedOrParked
201800054150,Decreasing,ConcreteBarrier,Not_Applicable,RightSide,Straight
201800054151,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054151,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054152,Decreasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800054152,Decreasing,OtherInLane,Vehicle,Front,Overtake
201800054155,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054156,Increasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800054156,Increasing,StationaryVehicle,Vehicle,Unknown,Straight
201800054157,Increasing,Not_Applicable,Vehicle,RightBack,Straight
201800054157,Increasing,StationaryVehicle,Vehicle,RightFront,LaneChange
201800054157,Increasing,Not_Applicable,Vehicle,RightFront,SwerveTurn
201800054158,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054158,Increasing,Not_Applicable,Vehicle,Unknown,BusLane
201800054160,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054160,Increasing,Not_Applicable,Vehicle,LeftSide,Turn
201800054161,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054161,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054162,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800054162,Increasing,Not_Applicable,Vehicle,Unknown,LaneChange
201800054164,Unknown,Not_Applicable,Pedestrian,RightFront,Straight
201800054165,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054166,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054167,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800054167,Decreasing,Not_Applicable,Vehicle,RightFront,StoppedOrParked
201800054167,Increasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800054169,Increasing,Not_Applicable,Vehicle,RightFront,StoppedOrParked
201800054169,Increasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800054169,Increasing,Not_Applicable,Vehicle,Back,Straight
201800054171,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054173,Unknown,Not_Applicable,Vehicle,LeftBack,Straight
201800054173,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800054174,Decreasing,Not_Applicable,Vehicle,LeftBack,ModerateRisk
201800054174,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054175,Unknown,Not_Applicable,Vehicle,Front,Straight
201800054175,Unknown,Not_Applicable,Vehicle,Back,Straight
201800054176,Increasing,Not_Applicable,Vehicle,Front,LaneChange
201800054176,Increasing,Not_Applicable,Vehicle,Unknown,Unknown
201800054177,Decreasing,Not_Applicable,Vehicle,RightSide,Overtake
201800054177,Decreasing,Not_Applicable,Vehicle,LeftSide,SwerveTurn
201800054178,Decreasing,StationaryVehicle,Vehicle,Front,BusLane
201800054178,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054179,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800054179,Unknown,Not_Applicable,Vehicle,Front,LaneChange
201800054180,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054180,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054183,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054184,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054184,Increasing,Not_Applicable,Vehicle,Front,BusLane
201800054186,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054187,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054187,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054189,Decreasing,Not_Applicable,Vehicle,RightFront,BusLane
201800054189,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054190,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054191,Increasing,Not_Applicable,Pedestrian,Back,ModerateRisk
201800054192,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054192,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054193,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800054194,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054195,Increasing,Not_Applicable,Vehicle,Front,LaneChange
201800054195,Increasing,Not_Applicable,Vehicle,Back,Overtake
201800054197,Unknown,Not_Applicable,Pedestrian,Front,Straight
201800054199,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054200,Increasing,StreetFurniture,Not_Applicable,Front,StoppedOrParked
201800054201,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054203,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054203,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054204,Increasing,Not_Applicable,Vehicle,LeftFront,HighRisk
201800054204,Decreasing,Not_Applicable,Vehicle,Unknown,ModerateRisk
201800054205,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054205,Increasing,Not_Applicable,Vehicle,Back,Straight
201800054206,Increasing,Not_Applicable,Pedestrian,RightFront,Turn
201800054207,Increasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800054208,Decreasing,Not_Applicable,Vehicle,LeftBack,LaneChange
201800054208,Decreasing,Not_Applicable,Vehicle,Unknown,Straight
201800054209,Increasing,Not_Applicable,Pedestrian,Back,ModerateRisk
201800054210,Increasing,Not_Applicable,Vehicle,Front,Turn
201800054210,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054212,Increasing,Not_Applicable,Not_Applicable,LeftSide,Straight
