AccidentId,Gravity,Light,InAgglomeration,IntersectionType,Weather,CollisionType,Month,DayOfWeek,HourOfDay,IsWeekend,IsNight
201800005530,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Tuesday,11,False,False
201800028954,NonLethal,Daylight,Yes,X-type,LightRain,Other,12,Thursday,10,False,False
201800032540,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,9,Monday,18,False,False
201800042356,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,12,Sunday,12,True,False
201800032133,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,9,Thursday,18,False,False
201800012309,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,Other,12,Tuesday,21,False,False
201800044932,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,6,Friday,5,False,True
201800041542,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,1,Monday,16,False,False
201800044833,NonLethal,NightNoStreetLight,No,NoIntersection,HeavyRain,Other,4,Monday,1,False,True
201800033159,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,9,Monday,13,False,False
201800014100,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Multiple,5,Saturday,14,True,False
201800017865,NonLethal,Daylight,No,NoIntersection,Normal,Other,2,Sunday,17,True,False
201800003517,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,3,Tuesday,18,False,False
201800013861,Lethal,Daylight,No,NoIntersection,LightRain,Other,9,Sunday,10,True,False
201800025621,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,11,Friday,10,False,False
201800041327,NonLethal,NightStreelightsOn,No,NoIntersection,Normal,Other,12,Tuesday,18,False,False
201800044931,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,5,Thursday,13,False,False
201800001602,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,12,Tuesday,9,False,False
201800056122,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,7,Saturday,4,True,True
201800005625,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,3,Friday,17,False,False
201800004975,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-Behind,9,Sunday,5,True,True
201800047550,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,6,Friday,18,False,False
201800053989,NonLethal,NightStreelightsOn,Yes,X-type,Normal,Other,1,Friday,17,False,False
201800015854,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,10,Saturday,16,True,False
201800005292,NonLethal,NightStreelightsOn,Yes,Square,Normal,2Vehicles-Side,9,Sunday,19,True,False
201800031497,Lethal,Daylight,Yes,NoIntersection,Normal,Other,6,Monday,8,False,False
201800049251,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,5,Friday,12,False,False
201800028436,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,5,Thursday,10,False,False
201800051348,NonLethal,NightStreelightsOn,Yes,MoreThan4Branches,Normal,2Vehicles-Behind,5,Friday,23,False,False
201800043205,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,4,Sunday,13,True,False
201800020156,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,9,Friday,23,False,False
201800036820,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,5,Tuesday,16,False,False
201800034006,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,6,Monday,21,False,False
201800048611,NonLethal,Daylight,Yes,X-type,Normal,Other,10,Wednesday,16,False,False
201800022312,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,3,Saturday,11,True,False
201800041687,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,9,Monday,18,False,False
201800034316,NonLethal,Daylight,Yes,NoIntersection,LightRain,2Vehicles-Side,9,Tuesday,10,False,False
201800030063,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,7,Tuesday,19,False,False
201800034086,NonLethal,TwilightOrDawn,Yes,X-type,Normal,2Vehicles-Side,10,Wednesday,8,False,False
201800020224,Lethal,NightNoStreetLight,Yes,NoIntersection,Normal,Other,5,Thursday,20,False,False
201800029113,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,6,Friday,17,False,False
201800042633,Lethal,Daylight,Yes,NoIntersection,Normal,Other,12,Wednesday,10,False,False
201800024654,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,2,Saturday,15,True,False
201800038262,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,1,Thursday,10,False,False
201800031798,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,5,Tuesday,20,False,False
201800002741,NonLethal,TwilightOrDawn,Yes,NoIntersection,Normal,Other,6,Sunday,21,True,False
201800044446,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-Behind,11,Monday,7,False,False
201800002309,Lethal,Daylight,Yes,NoIntersection,Normal,Other,3,Saturday,15,True,False
201800046501,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,5,Friday,14,False,False
201800041164,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,3+Vehicles-Chain,9,Saturday,18,True,False
201800031784,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,6,Monday,18,False,False
201800012643,NonLethal,TwilightOrDawn,Yes,Roundabout,Overcast,2Vehicles-Side,7,Sunday,20,True,False
201800021775,NonLethal,Daylight,No,NoIntersection,Normal,Other,10,Friday,17,False,False
201800008539,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,2,Friday,8,False,False
201800005940,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,4,Sunday,17,True,False
201800028953,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Side,12,Wednesday,19,False,False
201800002740,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,5,Monday,14,False,False
201800000679,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,8,Friday,8,False,False
201800017604,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,3,Wednesday,16,False,False
201800003897,NonLethal,Daylight,No,NoIntersection,Normal,Other,9,Saturday,16,True,False
201800054336,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,2,Saturday,12,True,False
201800026183,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Thursday,8,False,False
201800032870,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,4,Friday,13,False,False
201800012560,NonLethal,Daylight,Yes,X-type,VeryGood,2Vehicles-Side,4,Thursday,9,False,False
201800000742,NonLethal,Daylight,Yes,X-type,Normal,3+Vehicles-Multiple,8,Thursday,14,False,False
201800057465,Lethal,NightNoStreetLight,No,NoIntersection,Normal,Other,5,Saturday,2,True,True
201800005562,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,1,Sunday,9,True,False
201800030591,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,7,Friday,16,False,False
201800004810,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,Other,1,Thursday,19,False,False
201800041561,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,4,Sunday,18,True,False
201800000011,NonLethal,Daylight,Yes,Roundabout,Normal,2Vehicles-Side,5,Monday,18,False,False
201800026842,NonLethal,Daylight,Yes,X-type,Normal,Other,6,Saturday,17,True,False
201800026493,NonLethal,NightStreelightsOn,No,Roundabout,Normal,2Vehicles-Side,12,Wednesday,22,False,False
201800031311,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,9,Monday,8,False,False
201800044250,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,9,Friday,18,False,False
201800020980,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Chain,4,Tuesday,12,False,False
201800004469,NonLethal,Daylight,No,NoIntersection,LightRain,NoCollision,6,Wednesday,18,False,False
201800014391,NonLethal,Daylight,No,NoIntersection,LightRain,NoCollision,1,Thursday,13,False,False
201800028856,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,3+Vehicles-Chain,11,Tuesday,17,False,False
201800031193,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,2,Thursday,10,False,False
201800022024,NonLethal,NightStreelightsOn,Yes,NoIntersection,Overcast,Other,3,Friday,0,False,True
201800029217,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,8,Monday,8,False,False
201800032000,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,11,Friday,17,False,False
201800005605,NonLethal,Daylight,Yes,T-type,SnowOrHail,2Vehicles-Side,2,Monday,17,False,False
201800048402,NonLethal,Daylight,Yes,T-type,Normal,Other,12,Friday,16,False,False
201800012915,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-Side,7,Friday,17,False,False
201800056641,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,9,Tuesday,17,False,False
201800028607,NonLethal,Daylight,Yes,T-type,LightRain,2Vehicles-Side,10,Tuesday,12,False,False
201800052428,NonLethal,NightStreelightsOn,Yes,X-type,Normal,Other,5,Monday,2,False,True
201800049605,NonLethal,Daylight,No,NoIntersection,HeavyRain,2Vehicles-Side,11,Saturday,8,True,False
201800001989,NonLethal,Daylight,No,NoIntersection,Overcast,2Vehicles-Side,8,Saturday,15,True,False
201800001748,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,6,Monday,14,False,False
201800045346,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,10,Thursday,18,False,False
201800056379,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Thursday,7,False,False
201800010975,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,2,Tuesday,16,False,False
201800019299,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,12,Saturday,21,True,False
201800001763,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,12,Thursday,16,False,False
201800018902,NonLethal,Daylight,No,NoIntersection,Normal,Other,8,Sunday,17,True,False
201800013917,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,2,Monday,16,False,False
201800033484,NonLethal,Daylight,Yes,T-type,Normal,Other,2,Tuesday,20,False,False
201800011639,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,7,Thursday,19,False,False
201800046791,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,2,Thursday,19,False,False
201800049419,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,7,Thursday,17,False,False
201800024311,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,4,Tuesday,17,False,False
201800023986,NonLethal,Daylight,Yes,X-type,Normal,3+Vehicles-Multiple,9,Friday,8,False,False
201800004001,NonLethal,Daylight,Yes,NoIntersection,VeryGood,Other,8,Tuesday,10,False,False
201800026209,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,11,Friday,19,False,False
201800050517,NonLethal,Daylight,Yes,Y-type,LightRain,2Vehicles-Behind,10,Monday,10,False,False
201800015211,Lethal,NightStreelightsOff,No,NoIntersection,Overcast,Other,8,Wednesday,21,False,False
201800009806,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,NoCollision,9,Wednesday,21,False,False
201800046512,NonLethal,Daylight,No,NoIntersection,LightRain,NoCollision,4,Monday,18,False,False
201800031439,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-Behind,4,Monday,11,False,False
201800047126,NonLethal,NightStreelightsOff,No,NoIntersection,HeavyRain,NoCollision,12,Saturday,23,True,False
201800049090,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,12,Tuesday,8,False,False
201800043381,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,7,Sunday,23,True,False
201800013083,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,3,Saturday,13,True,False
201800043478,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,5,Wednesday,7,False,False
201800016681,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,11,Sunday,7,True,False
201800057432,NonLethal,TwilightOrDawn,Yes,NoIntersection,Normal,2Vehicles-Side,3,Thursday,19,False,False
201800012978,NonLethal,Daylight,No,NoIntersection,Normal,Other,9,Saturday,18,True,False
201800056252,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Friday,10,False,False
201800023596,Lethal,TwilightOrDawn,No,NoIntersection,LightRain,Other,1,Friday,16,False,False
201800003030,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Sunday,19,True,False
201800050996,NonLethal,Daylight,Yes,X-type,Normal,Other,2,Monday,9,False,False
201800056201,Lethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Multiple,2,Wednesday,14,False,False
201800055351,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,4,Sunday,20,True,False
201800022982,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,3,Friday,16,False,False
201800000658,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,4,Thursday,8,False,False
201800022000,NonLethal,NightStreelightsOn,Yes,NoIntersection,HeavyRain,Other,1,Wednesday,7,False,False
201800010510,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,6,Wednesday,18,False,False
201800055848,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,6,Thursday,8,False,False
201800051520,NonLethal,Daylight,Yes,Square,Normal,Other,6,Friday,15,False,False
201800049654,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,3+Vehicles-Chain,1,Tuesday,18,False,False
201800034526,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Friday,15,False,False
201800008422,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,1,Monday,10,False,False
201800048429,NonLethal,TwilightOrDawn,Yes,X-type,Normal,2Vehicles-Behind,7,Wednesday,21,False,False
201800004519,NonLethal,Daylight,Yes,NoIntersection,HeavyRain,NoCollision,10,Sunday,13,True,False
201800008652,NonLethal,Daylight,Yes,Roundabout,Normal,NoCollision,3,Saturday,16,True,False
201800008087,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Side,11,Monday,20,False,False
201800047465,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,4,Wednesday,9,False,False
201800002616,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,4,Monday,17,False,False
201800012067,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,Other,7,Thursday,19,False,False
201800056931,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,5,Saturday,12,True,False
201800033358,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,2,Wednesday,13,False,False
201800024696,NonLethal,Daylight,Yes,NoIntersection,HeavyRain,NoCollision,3,Friday,14,False,False
201800013085,NonLethal,Daylight,Yes,Y-type,Normal,2Vehicles-BehindVehicles-Frontal,10,Wednesday,7,False,False
201800029232,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Friday,18,False,False
201800003632,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,6,Sunday,15,True,False
201800033605,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,4,Sunday,16,True,False
201800039771,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,12,Tuesday,16,False,False
201800003991,NonLethal,NightNoStreetLight,Yes,NoIntersection,Normal,2Vehicles-Behind,9,Sunday,19,True,False
201800016199,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,9,Thursday,17,False,False
201800002932,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,7,Monday,19,False,False
201800055640,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,3+Vehicles-Multiple,9,Monday,18,False,False
201800049640,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,11,Thursday,17,False,False
201800008683,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,3,Friday,15,False,False
201800006092,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,3+Vehicles-Chain,8,Friday,1,False,True
201800028038,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Wednesday,10,False,False
201800043777,NonLethal,NightStreelightsOn,No,NoIntersection,LightRain,2Vehicles-Behind,7,Sunday,0,True,True
201800007975,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,7,Saturday,1,True,True
201800051583,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-Behind,7,Tuesday,21,False,False
201800012521,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,2,Monday,9,False,False
201800056714,NonLethal,Daylight,No,NoIntersection,Normal,Other,7,Wednesday,18,False,False
201800016876,NonLethal,Daylight,No,NoIntersection,Overcast,NoCollision,10,Thursday,17,False,False
201800012511,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,8,Thursday,23,False,False
201800020350,NonLethal,NightNoStreetLight,No,Other,Normal,Other,5,Tuesday,21,False,False
201800013887,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,5,Tuesday,15,False,False
201800005528,NonLethal,Daylight,Yes,NoIntersection,Overcast,Other,7,Monday,15,False,False
201800027826,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,12,Friday,6,False,True
201800020798,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,NoCollision,1,Saturday,17,True,False
201800020082,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,11,Wednesday,8,False,False
201800016277,Lethal,Daylight,No,NoIntersection,Normal,Other,8,Wednesday,12,False,False
201800057490,NonLethal,NightStreelightsOn,Yes,Other,Normal,Other,12,Friday,20,False,False
201800025646,NonLethal,NightStreelightsOn,Yes,X-type,Overcast,2Vehicles-Side,12,Sunday,0,True,True
201800026305,NonLethal,NightStreelightsOn,Yes,NoIntersection,Other,Other,3,Tuesday,22,False,False
201800037314,NonLethal,Daylight,Yes,X-type,Normal,3+Vehicles-Multiple,10,Monday,16,False,False
201800042615,Lethal,TwilightOrDawn,Yes,NoIntersection,Normal,NoCollision,11,Saturday,7,True,False
201800000886,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,11,Monday,16,False,False
201800008808,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Thursday,19,False,False
201800006432,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,3+Vehicles-Chain,2,Thursday,17,False,False
201800024588,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,1,Wednesday,15,False,False
201800017573,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,2,Friday,9,False,False
201800039429,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Tuesday,8,False,False
201800024342,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,6,Saturday,16,True,False
201800055360,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Chain,4,Friday,9,False,False
201800005989,NonLethal,NightStreelightsOn,Yes,Square,LightRain,2Vehicles-Side,11,Monday,18,False,False
201800053978,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,12,Thursday,15,False,False
201800003766,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,12,Tuesday,0,False,True
201800012193,Lethal,Daylight,No,T-type,Normal,2Vehicles-BehindVehicles-Frontal,7,Monday,17,False,False
201800010025,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,11,Saturday,15,True,False
201800026133,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,6,Friday,9,False,False
201800004606,NonLethal,Daylight,Yes,T-type,Normal,Other,11,Monday,9,False,False
201800045359,NonLethal,Daylight,No,NoIntersection,Normal,Other,10,Monday,14,False,False
201800008938,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,4,Monday,13,False,False
201800030531,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,2,Tuesday,11,False,False
201800012312,NonLethal,Daylight,No,NoIntersection,Normal,Other,5,Saturday,12,True,False
201800029302,NonLethal,Daylight,No,NoIntersection,Normal,Other,5,Thursday,18,False,False
201800006075,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,1,Saturday,8,True,False
201800020638,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,11,Sunday,18,True,False
201800017190,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,7,Monday,15,False,False
201800002863,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,7,Wednesday,19,False,False
201800025005,NonLethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-Behind,11,Thursday,18,False,False
201800036856,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,9,Tuesday,9,False,False
201800014837,NonLethal,Daylight,No,NoIntersection,Normal,Other,9,Wednesday,13,False,False
201800017222,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,4,Thursday,18,False,False
201800019308,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,7,Friday,19,False,False
201800025299,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,4,Monday,18,False,False
201800011123,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,2,Saturday,15,True,False
201800005427,NonLethal,Daylight,Yes,NoIntersection,LightRain,2Vehicles-Behind,7,Monday,15,False,False
201800015931,NonLethal,Daylight,No,NoIntersection,Normal,Other,6,Wednesday,18,False,False
201800003776,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,8,Monday,18,False,False
201800042295,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,7,Friday,17,False,False
201800021227,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,2,Saturday,16,True,False
201800035318,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,4,Sunday,12,True,False
201800046020,NonLethal,NightStreelightsOn,No,NoIntersection,Normal,Other,7,Tuesday,0,False,True
201800034146,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,6,Thursday,16,False,False
201800031173,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,1,Tuesday,12,False,False
201800013504,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,NoCollision,1,Saturday,21,True,False
201800032120,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Tuesday,11,False,False
201800022806,NonLethal,Daylight,Yes,Roundabout,FogOrSmoke,3+Vehicles-Chain,9,Saturday,8,True,False
201800006105,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,11,Tuesday,6,False,True
201800053651,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,12,Thursday,20,False,False
201800008769,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Chain,3,Saturday,18,True,False
201800024338,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,6,Wednesday,6,False,True
201800052641,NonLethal,Daylight,Yes,Y-type,Overcast,Other,5,Tuesday,12,False,False
201800001769,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,5,Tuesday,10,False,False
201800056623,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,6,Sunday,6,True,True
201800056585,NonLethal,Daylight,No,Y-type,Normal,2Vehicles-Behind,3,Thursday,10,False,False
201800054601,NonLethal,Daylight,Yes,T-type,Normal,NoCollision,11,Monday,12,False,False
201800000195,NonLethal,TwilightOrDawn,Yes,NoIntersection,LightRain,2Vehicles-BehindVehicles-Frontal,10,Monday,7,False,False
201800030016,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,8,Tuesday,17,False,False
201800023651,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,10,Wednesday,10,False,False
201800053456,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Saturday,11,True,False
201800005815,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,5,Thursday,14,False,False
201800014572,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,8,Thursday,13,False,False
201800039381,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,6,Saturday,15,True,False
201800022471,NonLethal,TwilightOrDawn,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,4,Sunday,17,True,False
201800014947,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,4,Friday,14,False,False
201800005227,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,11,Monday,14,False,False
201800007047,NonLethal,Daylight,No,NoIntersection,LightRain,Other,5,Wednesday,13,False,False
201800025115,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,6,Tuesday,15,False,False
201800008757,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,3,Thursday,18,False,False
201800045293,NonLethal,Daylight,No,NoIntersection,LightRain,Other,10,Sunday,13,True,False
201800017097,Lethal,Daylight,No,T-type,Normal,2Vehicles-Side,2,Friday,12,False,False
201800016142,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,8,Thursday,20,False,False
201800036868,NonLethal,Daylight,Yes,Y-type,Normal,2Vehicles-Side,5,Thursday,9,False,False
201800053847,NonLethal,Daylight,Yes,T-type,Normal,Other,7,Tuesday,20,False,False
201800030029,NonLethal,Daylight,Yes,Roundabout,Normal,NoCollision,5,Saturday,11,True,False
201800024997,NonLethal,Daylight,No,T-type,Overcast,2Vehicles-Side,8,Thursday,17,False,False
201800009389,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Tuesday,14,False,False
201800056279,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,2,Thursday,16,False,False
201800006136,Lethal,Daylight,No,NoIntersection,LightRain,NoCollision,3,Tuesday,12,False,False
201800003178,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,12,Wednesday,13,False,False
201800020710,NonLethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-Side,3,Thursday,6,False,True
201800010591,NonLethal,Daylight,Yes,Roundabout,Overcast,2Vehicles-Side,12,Tuesday,12,False,False
201800028023,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,5,Thursday,11,False,False
201800002101,Lethal,Daylight,No,NoIntersection,Normal,Other,7,Monday,11,False,False
201800000896,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,Other,6,Friday,0,False,True
201800038472,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Wednesday,15,False,False
201800017037,NonLethal,Daylight,Yes,Y-type,Normal,2Vehicles-Side,4,Saturday,14,True,False
201800039287,NonLethal,Daylight,Yes,X-type,Normal,3+Vehicles-Multiple,4,Sunday,16,True,False
201800037380,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,11,Friday,13,False,False
201800014255,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,3,Friday,13,False,False
201800043533,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,3,Thursday,13,False,False
201800048067,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,2,Friday,13,False,False
201800027095,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,1,Sunday,6,True,True
